transaction_id,timestamp,account_id,payer_id,payee_id,amount,currency,merchant_category,merchant_name,country,channel,device_id,ip_hash,balance_before,balance_after,label,notes
tx000500,2025-12-23T23:26:49Z,ACCT100245,ACCT100245-CHK,MCHT_SRP_ELECTRIC,70.79,USD,utilities,SRP Electric,RU,in_store,DEV-ACCT100245-4,ip_0df25eb1,3679.00,3608.21,0,monthly bill
tx000501,2025-12-18T01:22:58Z,ACCT100189,ACCT100189-CHK,MCHT_CAMPUS_PARKING,10.93,USD,parking,Campus Parking,US,atm,DEV-ACCT100189-3,ip_dee96a0f,2363.03,2352.10,0,normal transaction
tx000502,2025-12-04T09:35:38Z,ACCT100041,ACCT100041-CHK,MCHT_AMAZON_MARKETPLACE,50.21,USD,online_retail,Amazon Marketplace,DE,mobile_app,DEV-ACCT100041-1,ip_4a21bb2c,706.21,656.00,0,normal transaction
tx000503,2025-12-08T14:46:25Z,ACCT100187,ACCT100187-CHK,MCHT_APPLECOM/BILL,76.06,USD,online_services,Apple.com/Bill,IR,online,DEV-ACCT100187-4,ip_4f8c6b6a,1547.74,1471.68,2,high amount potential fraud
tx000504,2025-12-15T08:25:00Z,ACCT100115,CARD4164,MCHT_ZELLE_PAYMENT,155.40,USD,p2p,Zelle Payment,MX,atm,DEV-ACCT100115-4,ip_b047f8f2,-278.99,-434.39,0,peer payment
tx000505,2025-12-23T20:06:43Z,ACCT100256,ACCT100256-CHK,MCHT_AMAZON_MARKETPLACE,97.99,USD,online_retail,Amazon Marketplace,MX,mobile_app,DEV-ACCT100256-1,ip_8542606f,829.67,731.68,0,normal transaction
tx000506,2025-12-05T06:10:09Z,ACCT100234,ACCT100234-CHK,MCHT_CHICK-FIL-A,16.36,USD,fast_food,Chick-fil-A,US,mobile_app,DEV-ACCT100234-4,ip_3b2e4d0e,1430.68,1414.32,0,quick food/coffee
tx000507,2025-12-24T08:26:30Z,ACCT100104,ACCT100104-CHK,MCHT_MCDONALDS,13.74,USD,fast_food,McDonalds,DE,online,DEV-ACCT100104-3,ip_148860cc,1643.36,1629.62,0,quick food/coffee
tx000508,2025-12-21T21:10:29Z,ACCT100032,ACCT100032-CHK,MCHT_LYFT_RIDE,32.26,USD,rideshare,Lyft Ride,MX,mobile_app,DEV-ACCT100032-3,ip_d9f2f8e8,2791.93,2759.67,0,normal transaction
tx000509,2025-12-16T18:50:42Z,ACCT100271,CARD4280,MCHT_DOORDASH,36.79,USD,delivery,DoorDash,GB,online,DEV-ACCT100271-3,ip_dd89183a,1785.39,1748.60,0,meal out
tx000510,2025-12-27T19:11:29Z,ACCT100075,CARD4180,MCHT_DOORDASH,1269.64,USD,delivery,DoorDash,RU,online,DEV-ACCT100075-2,ip_70cd528f,1879.79,610.15,2,unusual country high amount
tx000511,2025-12-23T07:11:29Z,ACCT100121,ACCT100121-CHK,MCHT_BEST_BUY,143.32,USD,electronics,Best Buy,GB,online,DEV-ACCT100121-1,ip_fa78a246,2516.06,2372.74,0,normal transaction
tx000512,2025-12-07T17:25:55Z,ACCT100176,CARD4075,MCHT_DOORDASH,145.93,USD,delivery,DoorDash,US,mobile_app,DEV-ACCT100176-3,ip_fb194fe6,-6.14,-152.07,2,high amount potential fraud
tx000513,2025-12-15T23:11:32Z,ACCT100002,CARD4279,MCHT_HULU,1250.17,USD,subscription,Hulu,RU,atm,DEV-ACCT100002-4,ip_5c19ad68,1590.41,340.24,2,unusual country high amount
tx000514,2025-12-16T20:27:39Z,ACCT100057,ACCT100057-CHK,MCHT_WALMART_SUPERCENTER,120.72,USD,groceries,Walmart Supercenter,MX,in_store,DEV-ACCT100057-2,ip_3b82e456,3639.27,3518.55,0,grocery run
tx000515,2025-12-30T05:15:57Z,ACCT100182,CARD4047,MCHT_SAFEWAY,123.75,USD,groceries,Safeway,DE,online,DEV-ACCT100182-3,ip_68416434,4908.21,4784.46,0,grocery run
tx000516,2025-12-11T08:04:11Z,ACCT100011,CARD4042,MCHT_VERIZON_WIRELESS,100.32,USD,utilities,Verizon Wireless,US,atm,DEV-ACCT100011-1,ip_1662b8dd,2774.10,2673.78,0,monthly bill
tx000517,2025-12-15T19:22:39Z,ACCT100203,CARD4075,MCHT_CHIPOTLE,16.68,USD,restaurants,Chipotle,US,in_store,DEV-ACCT100203-1,ip_25e36e6f,1120.75,1104.07,0,meal out
tx000518,2025-12-22T07:53:23Z,ACCT100227,CARD4212,MCHT_DUTCH_BROS_COFFEE,4.95,USD,coffee,Dutch Bros Coffee,IR,atm,DEV-ACCT100227-2,ip_86249b41,4337.24,4332.29,0,quick food/coffee
tx000519,2025-12-06T04:34:07Z,ACCT100243,CARD4268,MCHT_SAFEWAY,106.66,USD,groceries,Safeway,GB,atm,DEV-ACCT100243-3,ip_0859d43b,-133.53,-240.19,0,grocery run
tx000520,2025-12-11T13:40:15Z,ACCT100089,CARD4284,MCHT_SRP_ELECTRIC,107.27,USD,utilities,SRP Electric,IR,online,DEV-ACCT100089-4,ip_6abd159f,585.83,478.56,0,monthly bill
tx000521,2025-12-12T19:06:15Z,ACCT100154,CARD4299,MCHT_AMAZON_MARKETPLACE,10.27,USD,online_retail,Amazon Marketplace,NG,atm,DEV-ACCT100154-3,ip_819b99af,1021.78,1011.51,0,normal transaction
tx000522,2025-12-03T17:48:25Z,ACCT100241,CARD4063,MCHT_UBER_EATS,59.74,USD,delivery,Uber Eats,CA,online,DEV-ACCT100241-1,ip_b233b938,3104.45,3044.71,0,meal out
tx000523,2025-12-07T16:50:39Z,ACCT100297,CARD4246,MCHT_CAMPUS_PARKING,19.66,USD,parking,Campus Parking,DE,atm,DEV-ACCT100297-1,ip_fbc784e2,502.01,482.35,0,normal transaction
tx000524,2025-12-19T05:54:12Z,ACCT100083,ACCT100083-CHK,MCHT_COSTCO_WHOLESALE,125.44,USD,groceries,Costco Wholesale,CA,online,DEV-ACCT100083-4,ip_a05ab643,4514.22,4388.78,0,grocery run
tx000525,2025-12-10T19:01:04Z,ACCT100024,CARD4148,MCHT_AMAZON_MARKETPLACE,4786.11,USD,online_retail,Amazon Marketplace,US,online,DEV-ACCT100024-3,ip_a7d1a1e6,4793.88,7.77,1,near-zero balance after transaction
tx000526,2025-12-08T20:57:43Z,ACCT100154,CARD4138,MCHT_WALMART_SUPERCENTER,105.32,USD,groceries,Walmart Supercenter,GB,mobile_app,DEV-ACCT100154-3,ip_819bf844,1011.51,906.19,0,grocery run
tx000527,2025-12-11T01:02:26Z,ACCT100210,ACCT100210-CHK,MCHT_WALMART_SUPERCENTER,1554.46,USD,groceries,Walmart Supercenter,US,online,DEV-ACCT100210-1,ip_83dad5ae,1560.98,6.52,1,near-zero balance after transaction
tx000528,2025-12-18T19:12:47Z,ACCT100235,ACCT100235-CHK,MCHT_UBER_TRIP,21.42,USD,rideshare,Uber Trip,US,atm,DEV-ACCT100235-4,ip_ffa4af20,-505.24,-526.66,0,normal transaction
tx000529,2025-12-08T08:44:56Z,ACCT100088,ACCT100088-CHK,MCHT_SHELL_OIL,37.52,USD,fuel,Shell Oil,US,online,DEV-ACCT100088-2,ip_7acc283e,909.09,871.57,0,gas station
tx000530,2025-12-03T23:03:17Z,ACCT100217,ACCT100217-CHK,MCHT_SAFEWAY,33.94,USD,groceries,Safeway,CA,atm,DEV-ACCT100217-1,ip_2b70f02b,3660.45,3626.51,0,grocery run
tx000531,2025-12-06T13:57:14Z,ACCT100060,ACCT100060-CHK,MCHT_SAFEWAY,4922.13,USD,groceries,Safeway,DE,in_store,DEV-ACCT100060-2,ip_e99f5e9b,4924.98,2.85,1,near-zero balance after transaction
tx000532,2025-12-30T00:58:42Z,ACCT100179,ACCT100179-CHK,MCHT_WALMART_SUPERCENTER,49.89,USD,groceries,Walmart Supercenter,NG,mobile_app,DEV-ACCT100179-2,ip_700822fd,2425.10,2375.21,0,grocery run
tx000533,2025-12-15T13:54:22Z,ACCT100050,ACCT100050-CHK,MCHT_AMAZON_MARKETPLACE,92.94,USD,online_retail,Amazon Marketplace,NG,online,DEV-ACCT100050-1,ip_a4613286,-91.25,-184.19,0,normal transaction
tx000534,2025-12-23T17:11:01Z,ACCT100109,CARD4258,MCHT_CHIPOTLE,11.75,USD,restaurants,Chipotle,GB,online,DEV-ACCT100109-2,ip_50ced0ae,4689.37,4677.62,1,multiple small purchases
tx000535,2025-12-25T19:45:12Z,ACCT100057,ACCT100057-CHK,MCHT_DOORDASH,47.50,USD,delivery,DoorDash,MX,online,DEV-ACCT100057-1,ip_3b82a7fe,3518.55,3471.05,0,meal out
tx000536,2025-12-23T07:35:54Z,ACCT100252,CARD4059,MCHT_DUTCH_BROS_COFFEE,14.83,USD,coffee,Dutch Bros Coffee,GB,mobile_app,DEV-ACCT100252-4,ip_4c2760a8,779.61,764.78,0,quick food/coffee
tx000537,2025-12-07T00:03:11Z,ACCT100035,CARD4243,MCHT_COSTCO_WHOLESALE,185.44,USD,groceries,Costco Wholesale,DE,atm,DEV-ACCT100035-1,ip_1c313d0a,7.73,-177.71,0,grocery run
tx000538,2025-12-05T00:54:44Z,ACCT100073,CARD4202,MCHT_SRP_ELECTRIC,79.86,USD,utilities,SRP Electric,US,online,DEV-ACCT100073-2,ip_f25ccefe,1716.52,1636.66,0,monthly bill
tx000539,2025-12-21T07:49:38Z,ACCT100062,CARD4119,MCHT_CITY_WATER_&_SEWER,90.00,USD,utilities,City Water & Sewer,US,mobile_app,DEV-ACCT100062-4,ip_8fb0f814,2988.35,2898.35,0,monthly bill
tx000540,2025-12-14T18:31:38Z,ACCT100261,ACCT100261-CHK,MCHT_CIRCLE_K,67.12,USD,fuel,Circle K,US,in_store,DEV-ACCT100261-1,ip_176c32ff,4456.72,4389.60,0,gas station
tx000541,2025-12-31T05:54:37Z,ACCT100027,CARD4034,MCHT_VERIZON_WIRELESS,55.27,USD,utilities,Verizon Wireless,US,atm,DEV-ACCT100027-1,ip_319f272d,911.50,856.23,0,monthly bill
tx000542,2025-12-25T10:16:08Z,ACCT100266,CARD4252,MCHT_STARBUCKS,12.90,USD,coffee,Starbucks,DE,atm,DEV-ACCT100266-1,ip_c8a4102d,3242.42,3229.52,0,quick food/coffee
tx000543,2025-12-23T20:02:04Z,ACCT100220,CARD4060,MCHT_DOORDASH,40.05,USD,delivery,DoorDash,RU,atm,DEV-ACCT100220-3,ip_4ace540a,-363.74,-403.79,0,meal out
tx000544,2025-12-07T10:43:30Z,ACCT100251,ACCT100251-CHK,MCHT_MCDONALDS,12.65,USD,fast_food,McDonalds,US,atm,DEV-ACCT100251-4,ip_643ff3aa,3864.11,3851.46,0,quick food/coffee
tx000545,2025-12-31T08:49:21Z,ACCT100287,ACCT100287-CHK,MCHT_CHICK-FIL-A,-168.36,USD,fast_food,Chick-fil-A,CA,atm,DEV-ACCT100287-1,ip_3ba141a3,-246.00,-77.64,2,sudden full-drain transaction
tx000546,2025-12-20T07:27:09Z,ACCT100187,ACCT100187-CHK,MCHT_SHELL_OIL,51.44,USD,fuel,Shell Oil,DE,mobile_app,DEV-ACCT100187-3,ip_4f8c1ce6,1471.68,1420.24,0,gas station
tx000547,2025-12-05T02:10:56Z,ACCT100125,ACCT100125-CHK,MCHT_HULU,5.20,USD,subscription,Hulu,GB,in_store,DEV-ACCT100125-3,ip_804e1323,1924.83,1919.63,1,unusual late-night transaction
tx000548,2025-12-30T06:20:34Z,ACCT100235,CARD4216,MCHT_DUTCH_BROS_COFFEE,8.29,USD,coffee,Dutch Bros Coffee,NG,atm,DEV-ACCT100235-1,ip_ffa4fa0a,-526.66,-534.95,0,quick food/coffee
tx000549,2025-12-09T23:39:14Z,ACCT100051,CARD4105,MCHT_AMAZON_MARKETPLACE,49.97,USD,online_retail,Amazon Marketplace,IR,mobile_app,DEV-ACCT100051-4,ip_669f674c,-332.33,-382.30,0,normal transaction
tx000550,2025-12-29T09:51:09Z,ACCT100254,ACCT100254-CHK,MCHT_DUTCH_BROS_COFFEE,12.17,USD,coffee,Dutch Bros Coffee,US,mobile_app,DEV-ACCT100254-1,ip_12e03080,4.65,-7.52,0,quick food/coffee
tx000551,2025-12-22T15:08:00Z,ACCT100172,ACCT100172-CHK,MCHT_APPLECOM/BILL,32.85,USD,online_services,Apple.com/Bill,MX,atm,DEV-ACCT100172-3,ip_3322998d,2607.42,2574.57,0,normal transaction
tx000552,2025-12-26T00:40:04Z,ACCT100221,CARD4276,MCHT_STARBUCKS,11.74,USD,coffee,Starbucks,US,mobile_app,DEV-ACCT100221-2,ip_7a35ff97,-327.16,-338.90,1,unusual late-night transaction
tx000553,2025-12-29T04:12:33Z,ACCT100109,CARD4239,MCHT_VENMO_CASHOUT,112.46,USD,p2p,Venmo Cashout,MX,atm,DEV-ACCT100109-2,ip_50ce7b12,4677.62,4565.16,1,unusual late-night transaction
tx000554,2025-12-11T20:17:53Z,ACCT100077,CARD4153,MCHT_UBER_EATS,2230.10,USD,delivery,Uber Eats,RU,in_store,DEV-ACCT100077-2,ip_fcd9cfcd,2232.55,2.45,1,near-zero balance after transaction
tx000555,2025-12-24T09:35:15Z,ACCT100122,ACCT100122-CHK,MCHT_STARBUCKS,4141.79,USD,coffee,Starbucks,US,mobile_app,DEV-ACCT100122-1,ip_e54e676b,3800.68,-341.11,2,sudden full-drain transaction
tx000556,2025-12-28T15:08:17Z,ACCT100081,ACCT100081-CHK,MCHT_SAFEWAY,132.30,USD,groceries,Safeway,IR,mobile_app,DEV-ACCT100081-4,ip_8b060a31,1682.34,1550.04,0,grocery run
tx000557,2025-12-21T15:42:59Z,ACCT100028,CARD4042,MCHT_NETFLIXCOM,3542.83,USD,subscription,Netflix.com,RU,in_store,DEV-ACCT100028-1,ip_f8d1cb35,3549.75,6.92,1,near-zero balance after transaction
tx000558,2025-12-27T05:38:37Z,ACCT100071,ACCT100071-CHK,MCHT_APPLECOM/BILL,25.31,USD,online_services,Apple.com/Bill,MX,in_store,DEV-ACCT100071-3,ip_53f5fe2e,4383.15,4357.84,0,normal transaction
tx000559,2025-12-30T03:13:30Z,ACCT100046,ACCT100046-CHK,MCHT_CIRCLE_K,27.21,USD,fuel,Circle K,US,mobile_app,DEV-ACCT100046-2,ip_e5856d9f,833.17,805.96,1,unusual late-night transaction
tx000560,2025-12-25T10:23:41Z,ACCT100140,CARD4225,MCHT_DUTCH_BROS_COFFEE,5.24,USD,coffee,Dutch Bros Coffee,GB,in_store,DEV-ACCT100140-4,ip_0180f320,2469.34,2464.10,0,quick food/coffee
tx000561,2025-12-16T17:41:53Z,ACCT100126,ACCT100126-CHK,MCHT_CHIPOTLE,776.11,USD,restaurants,Chipotle,NG,mobile_app,DEV-ACCT100126-1,ip_74dd7ab6,486.48,-289.63,2,unusual country high amount
tx000562,2025-12-07T10:55:19Z,ACCT100129,CARD4282,MCHT_MCDONALDS,11.31,USD,fast_food,McDonalds,NG,mobile_app,DEV-ACCT100129-1,ip_00dbc934,4242.49,4231.18,0,quick food/coffee
tx000563,2025-12-16T08:02:31Z,ACCT100130,ACCT100130-CHK,MCHT_VENMO_CASHOUT,267.62,USD,p2p,Venmo Cashout,IR,online,DEV-ACCT100130-4,ip_7ee4a265,1758.19,1490.57,0,peer payment
tx000564,2025-12-24T18:22:49Z,ACCT100208,CARD4017,MCHT_CAMPUS_PARKING,18.50,USD,parking,Campus Parking,RU,atm,DEV-ACCT100208-1,ip_9e185218,2205.38,2186.88,1,multiple small purchases
tx000565,2025-12-23T17:48:26Z,ACCT100133,ACCT100133-CHK,MCHT_CHIPOTLE,19.62,USD,restaurants,Chipotle,GB,mobile_app,DEV-ACCT100133-4,ip_394645ad,4746.57,4726.95,0,meal out
tx000566,2025-12-07T06:38:36Z,ACCT100001,ACCT100001-CHK,MCHT_SPOTIFY,10.16,USD,subscription,Spotify,US,in_store,DEV-ACCT100001-2,ip_32bcd214,612.55,602.39,0,subscription renewal
tx000567,2025-12-10T07:38:12Z,ACCT100163,CARD4231,MCHT_SOUTHWEST_AIRLINES,516.85,USD,travel,Southwest Airlines,US,mobile_app,DEV-ACCT100163-3,ip_119865b7,3980.08,3463.23,0,normal transaction
tx000568,2025-12-02T21:40:36Z,ACCT100043,CARD4212,MCHT_COSTCO_WHOLESALE,1235.33,USD,groceries,Costco Wholesale,RU,online,DEV-ACCT100043-2,ip_35392d8e,1687.56,452.23,2,unusual country high amount
tx000569,2025-12-21T08:45:31Z,ACCT100236,CARD4101,MCHT_SRP_ELECTRIC,140.06,USD,utilities,SRP Electric,US,in_store,DEV-ACCT100236-2,ip_47cd2d99,4474.19,4334.13,0,monthly bill
tx000570,2025-12-23T22:07:37Z,ACCT100188,ACCT100188-CHK,MCHT_SAFEWAY,4.73,USD,groceries,Safeway,MX,atm,DEV-ACCT100188-2,ip_d3e6618f,1316.92,1312.19,1,multiple small purchases
tx000571,2025-12-31T07:52:58Z,ACCT100136,CARD4147,MCHT_CHICK-FIL-A,16.13,USD,fast_food,Chick-fil-A,US,online,DEV-ACCT100136-4,ip_b0f45c59,811.46,795.33,0,quick food/coffee
tx000572,2025-12-31T09:58:07Z,ACCT100209,ACCT100209-CHK,MCHT_DUTCH_BROS_COFFEE,10.41,USD,coffee,Dutch Bros Coffee,US,online,DEV-ACCT100209-4,ip_68992be5,4798.37,4787.96,0,quick food/coffee
tx000573,2025-12-12T04:46:14Z,ACCT100005,ACCT100005-CHK,MCHT_SOUTHWEST_AIRLINES,3401.42,USD,travel,Southwest Airlines,NG,atm,DEV-ACCT100005-3,ip_96f92567,3406.23,4.81,1,near-zero balance after transaction
tx000574,2025-12-19T02:18:37Z,ACCT100048,ACCT100048-CHK,MCHT_SAFEWAY,1475.41,USD,groceries,Safeway,RU,atm,DEV-ACCT100048-1,ip_973702be,3336.38,1860.97,2,unusual country high amount
tx000575,2025-12-08T10:02:16Z,ACCT100129,CARD4258,MCHT_MCDONALDS,9.12,USD,fast_food,McDonalds,US,mobile_app,DEV-ACCT100129-4,ip_00dbada8,4231.18,4222.06,0,quick food/coffee
tx000576,2025-12-08T08:07:23Z,ACCT100239,ACCT100239-CHK,MCHT_MCDONALDS,17.74,USD,fast_food,McDonalds,MX,atm,DEV-ACCT100239-4,ip_15138fdf,3212.13,3194.39,0,quick food/coffee
tx000577,2025-12-26T23:50:09Z,ACCT100184,CARD4220,MCHT_ZELLE_PAYMENT,358.14,USD,p2p,Zelle Payment,US,mobile_app,DEV-ACCT100184-3,ip_f8d3fb88,-13.61,-371.75,0,peer payment
tx000578,2025-12-13T01:19:34Z,ACCT100077,CARD4284,MCHT_SAFEWAY,86.43,USD,groceries,Safeway,US,in_store,DEV-ACCT100077-2,ip_fcd9ef2c,2.45,-83.98,0,grocery run
tx000579,2025-12-24T02:50:52Z,ACCT100223,CARD4059,MCHT_SAFEWAY,131.50,USD,groceries,Safeway,US,atm,DEV-ACCT100223-2,ip_461c3f4f,3811.57,3680.07,0,grocery run
tx000580,2025-12-26T14:14:29Z,ACCT100178,ACCT100178-CHK,MCHT_CAMPUS_PARKING,2385.36,USD,parking,Campus Parking,US,online,DEV-ACCT100178-2,ip_bed1021c,2394.38,9.02,1,near-zero balance after transaction
tx000581,2025-12-26T17:56:37Z,ACCT100269,ACCT100269-CHK,MCHT_UBER_EATS,27.79,USD,delivery,Uber Eats,US,online,DEV-ACCT100269-1,ip_ce10c9d0,400.69,372.90,0,meal out
tx000582,2025-12-25T04:35:27Z,ACCT100191,CARD4054,MCHT_COSTCO_WHOLESALE,289.25,USD,groceries,Costco Wholesale,US,atm,DEV-ACCT100191-1,ip_1fbca8aa,1753.45,1464.20,0,grocery run
tx000583,2025-12-12T03:46:45Z,ACCT100022,CARD4231,MCHT_TARGET,1743.58,USD,retail,Target,NG,online,DEV-ACCT100022-1,ip_0bb72435,1747.13,3.55,1,near-zero balance after transaction
tx000584,2025-12-21T03:49:29Z,ACCT100280,ACCT100280-CHK,MCHT_CHICK-FIL-A,12.83,USD,fast_food,Chick-fil-A,US,online,DEV-ACCT100280-2,ip_13d93dbf,3729.25,3716.42,1,unusual late-night transaction
tx000585,2025-12-19T07:53:09Z,ACCT100152,CARD4251,MCHT_SHELL_OIL,41.99,USD,fuel,Shell Oil,US,online,DEV-ACCT100152-4,ip_718bc6b3,2317.80,2275.81,0,gas station
tx000586,2025-12-31T16:43:37Z,ACCT100243,CARD4137,MCHT_WALMART_SUPERCENTER,122.76,USD,groceries,Walmart Supercenter,US,mobile_app,DEV-ACCT100243-1,ip_085914b4,-240.19,-362.95,0,grocery run
tx000587,2025-12-25T22:36:41Z,ACCT100262,CARD4174,MCHT_VERIZON_WIRELESS,104.72,USD,utilities,Verizon Wireless,DE,online,DEV-ACCT100262-1,ip_dae694d7,1938.56,1833.84,0,monthly bill
tx000588,2025-12-09T02:39:29Z,ACCT100239,ACCT100239-CHK,MCHT_ZELLE_PAYMENT,1427.18,USD,p2p,Zelle Payment,CA,mobile_app,DEV-ACCT100239-2,ip_1513daff,3194.39,1767.21,2,unusual country high amount
tx000589,2025-12-26T16:28:16Z,ACCT100151,ACCT100151-CHK,MCHT_APPLECOM/BILL,8.31,USD,online_services,Apple.com/Bill,US,in_store,DEV-ACCT100151-3,ip_217ab5fe,-247.43,-255.74,0,normal transaction
tx000590,2025-12-24T08:50:44Z,ACCT100130,ACCT100130-CHK,MCHT_CIRCLE_K,39.65,USD,fuel,Circle K,US,in_store,DEV-ACCT100130-1,ip_7ee4d51e,1490.57,1450.92,0,gas station
tx000591,2025-12-18T08:13:09Z,ACCT100152,CARD4160,MCHT_SHELL_OIL,74.82,USD,fuel,Shell Oil,CA,mobile_app,DEV-ACCT100152-3,ip_718b3670,2275.81,2200.99,0,gas station
tx000592,2025-12-10T05:36:19Z,ACCT100222,ACCT100222-CHK,MCHT_SAFEWAY,85.22,USD,groceries,Safeway,US,in_store,DEV-ACCT100222-4,ip_19e0f933,2909.39,2824.17,0,grocery run
tx000593,2025-12-08T10:56:17Z,ACCT100155,CARD4184,MCHT_UBER_TRIP,12.14,USD,rideshare,Uber Trip,US,online,DEV-ACCT100155-1,ip_77b4605e,1496.53,1484.39,0,normal transaction
tx000594,2025-12-23T01:14:58Z,ACCT100013,CARD4107,MCHT_HULU,1252.12,USD,subscription,Hulu,DE,online,DEV-ACCT100013-3,ip_77b6ed46,1254.84,2.72,1,near-zero balance after transaction
tx000595,2025-12-23T12:17:29Z,ACCT100075,CARD4242,MCHT_SAFEWAY,668.98,USD,groceries,Safeway,US,online,DEV-ACCT100075-4,ip_70cd7c39,610.15,-58.83,2,sudden full-drain transaction
tx000596,2025-12-22T20:35:18Z,ACCT100103,CARD4150,MCHT_SAFEWAY,2942.30,USD,groceries,Safeway,US,in_store,DEV-ACCT100103-3,ip_5f4212f3,2560.61,-381.69,2,sudden full-drain transaction
tx000597,2025-12-13T03:42:32Z,ACCT100249,CARD4204,MCHT_AMAZON_MARKETPLACE,1228.83,USD,online_retail,Amazon Marketplace,NG,atm,DEV-ACCT100249-3,ip_3f182084,1230.00,1.17,1,near-zero balance after transaction
tx000598,2025-12-23T15:51:21Z,ACCT100137,CARD4213,MCHT_WALMART_SUPERCENTER,28.23,USD,groceries,Walmart Supercenter,GB,mobile_app,DEV-ACCT100137-3,ip_52896268,3327.69,3299.46,0,grocery run
tx000599,2025-12-31T09:08:59Z,ACCT100240,CARD4176,MCHT_STARBUCKS,2371.56,USD,coffee,Starbucks,US,mobile_app,DEV-ACCT100240-4,ip_831fb873,2378.96,7.40,1,near-zero balance after transaction
tx000600,2025-12-25T07:11:35Z,ACCT100241,ACCT100241-CHK,MCHT_DUTCH_BROS_COFFEE,10.66,USD,coffee,Dutch Bros Coffee,NG,in_store,DEV-ACCT100241-1,ip_b233d4fb,3044.71,3034.05,0,quick food/coffee
tx000601,2025-12-19T08:22:09Z,ACCT100252,ACCT100252-CHK,MCHT_STARBUCKS,5.92,USD,coffee,Starbucks,US,in_store,DEV-ACCT100252-1,ip_4c272098,764.78,758.86,0,quick food/coffee
tx000602,2025-12-25T12:10:32Z,ACCT100172,ACCT100172-CHK,MCHT_SPOTIFY,8.40,USD,subscription,Spotify,US,online,DEV-ACCT100172-3,ip_332217e5,2574.57,2566.17,0,subscription renewal
tx000603,2025-12-04T08:15:54Z,ACCT100285,ACCT100285-CHK,MCHT_LYFT_RIDE,4957.02,USD,rideshare,Lyft Ride,RU,in_store,DEV-ACCT100285-1,ip_24f73637,4547.48,-409.54,2,sudden full-drain transaction
tx000604,2025-12-11T20:48:41Z,ACCT100052,ACCT100052-CHK,MCHT_AMAZON_MARKETPLACE,257.62,USD,online_retail,Amazon Marketplace,US,in_store,DEV-ACCT100052-4,ip_aca9ff2d,1701.40,1443.78,2,high amount potential fraud
tx000605,2025-12-11T01:53:18Z,ACCT100050,CARD4078,MCHT_MCDONALDS,15.71,USD,fast_food,McDonalds,US,in_store,DEV-ACCT100050-3,ip_a46192d1,-184.19,-199.90,1,unusual late-night transaction
tx000606,2025-12-19T07:09:57Z,ACCT100258,ACCT100258-CHK,MCHT_DUTCH_BROS_COFFEE,1670.08,USD,coffee,Dutch Bros Coffee,NG,atm,DEV-ACCT100258-2,ip_9d4346a7,1674.88,4.80,1,near-zero balance after transaction
tx000607,2025-12-03T08:11:43Z,ACCT100219,CARD4211,MCHT_ZELLE_PAYMENT,310.36,USD,p2p,Zelle Payment,RU,mobile_app,DEV-ACCT100219-1,ip_d4532b68,-525.58,-835.94,0,peer payment
tx000608,2025-12-04T21:08:05Z,ACCT100173,CARD4161,MCHT_TARGET,24.82,USD,retail,Target,US,atm,DEV-ACCT100173-2,ip_45c81d99,3891.28,3866.46,0,normal transaction
tx000609,2025-12-17T08:00:02Z,ACCT100266,CARD4151,MCHT_CHICK-FIL-A,3223.03,USD,fast_food,Chick-fil-A,DE,mobile_app,DEV-ACCT100266-2,ip_c8a4ced0,3229.52,6.49,1,near-zero balance after transaction
tx000610,2025-12-11T00:34:07Z,ACCT100228,CARD4105,MCHT_SRP_ELECTRIC,100.17,USD,utilities,SRP Electric,IR,atm,DEV-ACCT100228-2,ip_90e2915e,1192.82,1092.65,1,unusual late-night transaction
tx000611,2025-12-03T00:48:26Z,ACCT100109,CARD4047,MCHT_AMAZON_MARKETPLACE,97.63,USD,online_retail,Amazon Marketplace,IR,online,DEV-ACCT100109-3,ip_50ce7b90,4565.16,4467.53,0,normal transaction
tx000612,2025-12-14T17:07:26Z,ACCT100155,ACCT100155-CHK,MCHT_SHELL_OIL,69.06,USD,fuel,Shell Oil,RU,mobile_app,DEV-ACCT100155-1,ip_77b4e5c0,1484.39,1415.33,0,gas station
tx000613,2025-12-18T19:18:29Z,ACCT100152,ACCT100152-CHK,MCHT_DOORDASH,51.68,USD,delivery,DoorDash,US,online,DEV-ACCT100152-2,ip_718bc15d,2200.99,2149.31,0,meal out
tx000614,2025-12-19T09:06:34Z,ACCT100266,ACCT100266-CHK,MCHT_MCDONALDS,11.11,USD,fast_food,McDonalds,GB,online,DEV-ACCT100266-4,ip_c8a429f4,6.49,-4.62,0,quick food/coffee
tx000615,2025-12-23T00:23:16Z,ACCT100047,CARD4031,MCHT_SUNRISE_APARTMENTS,1162.48,USD,rent,Sunrise Apartments,CA,online,DEV-ACCT100047-4,ip_dbec8702,1725.54,563.06,0,monthly rent
tx000616,2025-12-22T04:08:08Z,ACCT100299,CARD4255,MCHT_BEST_BUY,311.47,USD,electronics,Best Buy,NG,atm,DEV-ACCT100299-4,ip_c7ad423e,4258.79,3947.32,1,unusual late-night transaction
tx000617,2025-12-03T11:30:34Z,ACCT100262,ACCT100262-CHK,MCHT_SRP_ELECTRIC,1829.52,USD,utilities,SRP Electric,CA,atm,DEV-ACCT100262-1,ip_dae6d136,1833.84,4.32,1,near-zero balance after transaction
