transaction_id,timestamp,account_id,payer_id,payee_id,amount,currency,merchant_category,country,channel,device_id,ip_hash,balance_before,balance_after,label,notes
tx0324,2025-10-02T03:19:00Z,acct_1257,user_1262,merc_9024,1593.06,USD,clothing,GB,mobile,dev_a4,ip_2718,15148.98,13555.92,0,travel expense
tx0325,2025-10-01T21:15:00Z,acct_1075,user_1248,merc_9092,2068.53,USD,crypto_exchange,US,web,dev_h2,ip_4332,7401.32,5332.79,0,restaurant meal
tx0326,2025-10-01T20:52:00Z,acct_1241,user_1233,merc_9012,5443.96,USD,digital_goods,US,mobile,dev_w9,ip_4481,16700.75,11256.79,0,monthly subscription
tx0327,2025-10-02T11:04:00Z,acct_1194,user_1188,merc_9151,8677.33,USD,clothing,RU,app,dev_i7,ip_3652,10337.11,1659.78,0,book purchase
tx0328,2025-10-02T04:33:00Z,acct_1247,user_1004,merc_9129,1869.87,USD,wire,US,atm,dev_h2,ip_8431,12876.67,11006.8,0,restaurant meal
tx0329,2025-10-01T16:20:00Z,acct_1061,user_1118,merc_9107,8333.82,USD,crypto_exchange,CA,app,dev_v8,ip_7849,4229.86,-4103.96,0,normal grocery
tx0330,2025-10-02T01:39:00Z,acct_1023,user_1066,merc_9147,1664.25,USD,wire,IR,web,dev_u9,ip_643,17818.14,16153.89,0,monthly subscription
tx0331,2025-10-02T11:08:00Z,acct_1208,user_1289,merc_9164,64.08,USD,digital_goods,US,mobile,dev_g8,ip_9938,19855.66,19791.58,1,multiple quick purchases
tx0332,2025-10-01T11:43:00Z,acct_1299,user_1094,merc_9160,3782.74,USD,wire,RU,mobile,dev_x6,ip_7430,11938.74,8156.0,0,monthly subscription
tx0333,2025-10-02T01:11:00Z,acct_1009,user_1104,merc_9134,391.33,USD,wire,NG,atm,dev_t2,ip_2907,9527.87,9136.54,0,travel expense
tx0334,2025-10-01T22:39:00Z,acct_1061,user_1048,merc_9124,435.34,USD,consulting,RU,web,dev_r1,ip_7070,10450.44,10015.1,0,travel expense
tx0335,2025-10-01T17:41:00Z,acct_1118,user_1247,merc_9197,7658.82,USD,consulting,GB,mobile,dev_z10,ip_1601,8521.28,862.46,0,normal grocery
tx0336,2025-10-01T21:58:00Z,acct_1279,user_1210,merc_9066,2054.98,USD,grocery,US,app,dev_s9,ip_1931,10404.84,8349.86,0,restaurant meal
tx0337,2025-10-01T22:07:00Z,acct_1186,user_1055,merc_9040,6806.38,USD,subscription,GB,mobile,dev_r7,ip_9252,7325.57,519.19,0,monthly subscription
tx0338,2025-10-02T09:07:00Z,acct_1283,user_1286,merc_9124,7742.17,USD,clothing,US,mobile,dev_r8,ip_4158,19770.4,12028.23,0,book purchase
tx0339,2025-10-01T13:30:00Z,acct_1071,user_1061,merc_9192,5506.21,USD,wire,US,atm,dev_d4,ip_8329,8023.21,2517.0,0,normal grocery
tx0340,2025-10-01T21:41:00Z,acct_1200,user_1003,merc_9024,6090.68,USD,consulting,US,atm,dev_n2,ip_1050,5276.58,-814.1,0,book purchase
tx0341,2025-10-01T09:09:00Z,acct_1267,user_1147,merc_9183,215.7,USD,wire,IR,app,dev_u8,ip_7193,233.99,18.29,1,near-zero balance after transaction
tx0342,2025-10-01T20:04:00Z,acct_1262,user_1265,merc_9179,2760.09,USD,grocery,US,web,dev_l4,ip_5,19513.41,16753.32,0,book purchase
tx0343,2025-10-02T11:51:00Z,acct_1203,user_1208,merc_9151,5829.74,USD,digital_goods,US,app,dev_c9,ip_4662,14528.25,8698.51,0,restaurant meal
tx0344,2025-10-01T18:03:00Z,acct_1142,user_1116,merc_9156,5586.75,USD,books,US,atm,dev_s1,ip_4278,3517.2,-2069.55,0,travel expense
tx0345,2025-10-02T04:02:00Z,acct_1175,user_1060,merc_9132,71.34,USD,crypto_exchange,FR,mobile,dev_m10,ip_7924,15403.94,15332.6,1,multiple quick purchases
tx0346,2025-10-01T08:20:00Z,acct_1015,user_1247,merc_9030,3531.61,USD,books,FR,app,dev_u4,ip_3768,16007.22,12475.61,0,travel expense
tx0347,2025-10-01T14:15:00Z,acct_1135,user_1128,merc_9074,8943.27,USD,restaurant,US,atm,dev_c9,ip_2925,9541.58,598.31,0,restaurant meal
tx0348,2025-10-02T10:36:00Z,acct_1098,user_1256,merc_9189,6186.35,USD,airfare,US,web,dev_i4,ip_3756,4071.28,-2115.07,0,monthly subscription
tx0349,2025-10-01T17:23:00Z,acct_1055,user_1062,merc_9021,3154.85,USD,consulting,RU,atm,dev_a9,ip_693,16963.25,13808.4,0,travel expense
tx0350,2025-10-01T19:52:00Z,acct_1252,user_1094,merc_9196,1083.85,USD,books,NG,mobile,dev_h10,ip_2102,1101.88,18.03,1,near-zero balance after transaction
tx0351,2025-10-02T04:55:00Z,acct_1202,user_1090,merc_9118,1008.38,USD,restaurant,US,atm,dev_w1,ip_194,13488.58,12480.2,0,restaurant meal
tx0352,2025-10-01T20:28:00Z,acct_1133,user_1096,merc_9141,2106.11,USD,subscription,FR,web,dev_p10,ip_5622,7331.16,5225.05,0,restaurant meal
tx0353,2025-10-02T11:19:00Z,acct_1206,user_1144,merc_9116,27.65,USD,consulting,US,web,dev_v4,ip_1637,14421.89,14394.24,1,multiple quick purchases
tx0354,2025-10-01T09:38:00Z,acct_1077,user_1243,merc_9003,14397.94,USD,crypto_exchange,US,atm,dev_e9,ip_8749,14416.8,18.86,1,near-zero balance after transaction
tx0355,2025-10-02T03:02:00Z,acct_1204,user_1051,merc_9177,3610.26,USD,airfare,US,app,dev_i8,ip_1578,9008.1,5397.84,0,travel expense
tx0356,2025-10-01T20:08:00Z,acct_1132,user_1177,merc_9006,5384.84,USD,restaurant,GB,app,dev_v10,ip_3260,11545.54,6160.7,0,restaurant meal
tx0357,2025-10-01T22:24:00Z,acct_1167,user_1262,merc_9125,1676.59,USD,books,DE,app,dev_t5,ip_7599,12641.61,10965.02,0,restaurant meal
tx0358,2025-10-01T23:12:00Z,acct_1293,user_1208,merc_9019,34.41,USD,restaurant,US,web,dev_h6,ip_5192,13067.2,13032.79,1,multiple quick purchases
tx0359,2025-10-01T21:34:00Z,acct_1186,user_1267,merc_9116,9211.43,USD,wire,GB,web,dev_a3,ip_3845,13247.21,4035.78,2,large transfer to new payee
tx0360,2025-10-01T10:53:00Z,acct_1053,user_1049,merc_9017,2625.26,USD,grocery,DE,app,dev_y7,ip_8585,15304.63,12679.37,0,monthly subscription
tx0361,2025-10-02T13:23:00Z,acct_1200,user_1159,merc_9059,352.51,USD,crypto_exchange,US,mobile,dev_u3,ip_2151,10544.31,10191.8,0,restaurant meal
tx0362,2025-10-01T22:51:00Z,acct_1167,user_1244,merc_9120,6310.84,USD,clothing,NG,mobile,dev_o3,ip_8836,3557.19,-2753.65,0,travel expense
tx0363,2025-10-01T08:01:00Z,acct_1269,user_1274,merc_9080,1558.02,USD,clothing,CA,atm,dev_h2,ip_7240,6171.21,4613.19,0,normal grocery
tx0364,2025-10-01T08:15:00Z,acct_1268,user_1070,merc_9089,5987.99,USD,clothing,FR,atm,dev_a8,ip_7817,6006.22,18.23,1,near-zero balance after transaction
tx0365,2025-10-02T01:39:00Z,acct_1281,user_1192,merc_9049,793.02,USD,books,GB,atm,dev_h3,ip_6386,16571.97,15778.95,0,monthly subscription
tx0366,2025-10-01T17:18:00Z,acct_1140,user_1146,merc_9167,4553.97,USD,books,NG,mobile,dev_g2,ip_2989,2749.75,-1804.22,0,book purchase
tx0367,2025-10-02T08:50:00Z,acct_1252,user_1097,merc_9083,1251.27,USD,grocery,US,web,dev_r1,ip_3047,19447.21,18195.94,0,book purchase
tx0368,2025-10-01T09:05:00Z,acct_1005,user_1120,merc_9024,72.72,USD,crypto_exchange,US,app,dev_g6,ip_6886,6245.3,6172.58,1,multiple quick purchases
tx0369,2025-10-02T11:54:00Z,acct_1170,user_1042,merc_9193,8957.09,USD,subscription,US,app,dev_y7,ip_1170,10872.98,1915.89,0,restaurant meal
tx0370,2025-10-02T07:16:00Z,acct_1196,user_1007,merc_9032,2.89,USD,crypto_exchange,US,atm,dev_h1,ip_3264,9227.48,9224.59,1,repeated small micro-charges
tx0371,2025-10-02T13:29:00Z,acct_1160,user_1166,merc_9041,3604.91,USD,clothing,RU,app,dev_q2,ip_4151,9634.97,6030.06,0,normal grocery
tx0372,2025-10-02T03:51:00Z,acct_1112,user_1058,merc_9061,2431.65,USD,restaurant,RU,atm,dev_a3,ip_4524,11702.24,9270.59,0,normal grocery
tx0373,2025-10-01T13:16:00Z,acct_1244,user_1080,merc_9096,12110.35,USD,wire,US,web,dev_p2,ip_5545,18618.36,6508.01,2,large transfer to new payee
tx0374,2025-10-01T16:34:00Z,acct_1275,user_1055,merc_9033,3778.31,USD,restaurant,DE,web,dev_r6,ip_7188,14669.11,10890.8,0,monthly subscription
tx0375,2025-10-01T17:24:00Z,acct_1021,user_1249,merc_9181,3237.49,USD,clothing,DE,mobile,dev_w8,ip_3110,11342.7,8105.21,0,book purchase
tx0376,2025-10-02T09:03:00Z,acct_1284,user_1083,merc_9018,6380.62,USD,crypto_exchange,NG,web,dev_j5,ip_8874,7354.91,974.29,0,book purchase
tx0377,2025-10-01T13:16:00Z,acct_1095,user_1010,merc_9159,6832.56,USD,restaurant,CA,web,dev_x2,ip_8831,16384.61,9552.05,0,travel expense
tx0378,2025-10-02T00:35:00Z,acct_1145,user_1166,merc_9105,9041.58,USD,digital_goods,RU,mobile,dev_d9,ip_1093,894.67,-8146.91,2,large transfer to new payee
tx0379,2025-10-01T08:27:00Z,acct_1099,user_1051,merc_9009,6059.93,USD,crypto_exchange,IR,atm,dev_q10,ip_9672,5133.65,-926.28,0,normal grocery
tx0380,2025-10-01T09:24:00Z,acct_1107,user_1252,merc_9021,6169.72,USD,restaurant,DE,app,dev_r7,ip_6047,15889.11,9719.39,0,travel expense
tx0381,2025-10-02T05:21:00Z,acct_1037,user_1156,merc_9020,6569.11,USD,digital_goods,US,app,dev_x4,ip_8711,7718.92,1149.81,0,travel expense
tx0382,2025-10-01T14:10:00Z,acct_1092,user_1286,merc_9192,1.67,USD,digital_goods,NG,atm,dev_y10,ip_5865,13496.36,13494.69,1,repeated small micro-charges
tx0383,2025-10-01T22:05:00Z,acct_1282,user_1206,merc_9130,9968.51,USD,clothing,CA,web,dev_t8,ip_5773,18051.65,8083.14,0,restaurant meal
tx0384,2025-10-02T08:48:00Z,acct_1221,user_1166,merc_9156,9598.28,USD,books,US,web,dev_y9,ip_4163,7212.97,-2385.31,0,normal grocery
tx0385,2025-10-02T15:23:00Z,acct_1018,user_1146,merc_9153,7715.46,USD,subscription,US,web,dev_a5,ip_3636,4312.16,-3403.3,0,restaurant meal
tx0386,2025-10-01T15:58:00Z,acct_1284,user_1262,merc_9143,8896.36,USD,digital_goods,IR,web,dev_b8,ip_5828,3139.02,-5757.34,0,monthly subscription
tx0387,2025-10-02T11:59:00Z,acct_1132,user_1154,merc_9024,8257.23,USD,consulting,IR,atm,dev_g2,ip_5320,15862.23,7605.0,0,travel expense
tx0388,2025-10-01T15:45:00Z,acct_1049,user_1154,merc_9010,4.48,USD,digital_goods,IR,atm,dev_y1,ip_5479,6971.65,6967.17,1,repeated small micro-charges
tx0389,2025-10-01T23:13:00Z,acct_1006,user_1196,merc_9014,1532.82,USD,restaurant,FR,app,dev_r10,ip_2451,6550.1,5017.28,0,book purchase
tx0390,2025-10-02T02:43:00Z,acct_1295,user_1259,merc_9024,5714.83,USD,subscription,US,atm,dev_z7,ip_2426,2661.14,-3053.69,0,normal grocery
tx0391,2025-10-02T03:10:00Z,acct_1205,user_1135,merc_9022,6522.83,USD,wire,GB,atm,dev_y3,ip_7880,11194.74,4671.91,0,monthly subscription
tx0392,2025-10-01T18:57:00Z,acct_1269,user_1127,merc_9063,3653.31,USD,books,US,mobile,dev_k10,ip_1468,2268.35,-1384.96,0,monthly subscription
tx0393,2025-10-02T08:52:00Z,acct_1177,user_1013,merc_9198,3963.83,USD,restaurant,RU,web,dev_t8,ip_2390,8820.46,4856.63,2,wire to high-risk country
tx0394,2025-10-01T15:09:00Z,acct_1044,user_1058,merc_9190,12.05,USD,consulting,US,web,dev_e5,ip_226,6878.56,6866.51,1,multiple quick purchases
tx0395,2025-10-01T09:30:00Z,acct_1276,user_1109,merc_9053,3766.69,USD,clothing,NG,mobile,dev_p10,ip_2316,13907.52,10140.83,0,travel expense
tx0396,2025-10-02T06:38:00Z,acct_1131,user_1088,merc_9016,3887.06,USD,consulting,FR,web,dev_i1,ip_7618,13102.06,9215.0,0,restaurant meal
tx0397,2025-10-01T14:22:00Z,acct_1185,user_1056,merc_9005,5971.47,USD,airfare,FR,atm,dev_m9,ip_1632,18079.36,12107.89,0,normal grocery
tx0398,2025-10-02T07:22:00Z,acct_1102,user_1257,merc_9118,1570.9,USD,grocery,NG,app,dev_h9,ip_4996,6684.72,5113.82,0,restaurant meal
tx0399,2025-10-02T16:24:00Z,acct_1181,user_1182,merc_9161,4.78,USD,clothing,FR,web,dev_i1,ip_4222,17575.97,17571.19,1,repeated small micro-charges
tx0400,2025-10-01T22:15:00Z,acct_1144,user_1116,merc_9039,6255.62,USD,wire,CA,atm,dev_c7,ip_8532,19212.9,12957.28,0,monthly subscription
tx0401,2025-10-02T13:27:00Z,acct_1124,user_1294,merc_9040,5810.73,USD,consulting,GB,mobile,dev_k8,ip_8884,2652.81,-3157.92,0,monthly subscription
tx0402,2025-10-01T14:18:00Z,acct_1071,user_1159,merc_9177,5573.85,USD,books,NG,web,dev_y3,ip_9255,18343.9,12770.05,0,normal grocery
tx0403,2025-10-02T10:36:00Z,acct_1163,user_1075,merc_9187,14899.01,USD,books,US,mobile,dev_n5,ip_7259,14917.28,18.27,1,near-zero balance after transaction
tx0404,2025-10-01T20:16:00Z,acct_1097,user_1055,merc_9034,2322.59,USD,consulting,US,app,dev_t5,ip_9923,11349.52,9026.93,0,normal grocery
tx0405,2025-10-02T10:06:00Z,acct_1041,user_1245,merc_9035,2263.5,USD,restaurant,NG,atm,dev_f7,ip_8052,9487.46,7223.96,0,book purchase
tx0406,2025-10-02T14:18:00Z,acct_1008,user_1139,merc_9106,3249.63,USD,airfare,US,web,dev_c3,ip_7198,17345.24,14095.61,0,book purchase
tx0407,2025-10-02T01:47:00Z,acct_1127,user_1219,merc_9104,8757.95,USD,restaurant,US,atm,dev_m10,ip_9371,11884.24,3126.29,0,normal grocery
tx0408,2025-10-01T14:29:00Z,acct_1056,user_1232,merc_9117,6306.85,USD,clothing,US,web,dev_r7,ip_644,11162.86,4856.01,0,normal grocery
tx0409,2025-10-01T23:50:00Z,acct_1150,user_1226,merc_9102,5170.18,USD,crypto_exchange,FR,mobile,dev_f7,ip_4824,12270.42,7100.24,0,monthly subscription
tx0410,2025-10-02T14:59:00Z,acct_1232,user_1047,merc_9185,4509.41,USD,wire,NG,app,dev_y10,ip_8953,2723.43,-1785.98,0,monthly subscription
tx0411,2025-10-02T10:14:00Z,acct_1104,user_1233,merc_9024,3630.07,USD,wire,FR,mobile,dev_w2,ip_1495,2301.02,-1329.05,0,travel expense
tx0412,2025-10-01T20:13:00Z,acct_1262,user_1082,merc_9097,1501.75,USD,grocery,NG,atm,dev_y3,ip_5492,11318.52,9816.77,0,monthly subscription
tx0413,2025-10-02T18:03:00Z,acct_1027,user_1215,merc_9079,18007.16,USD,subscription,FR,atm,dev_u3,ip_1927,17972.87,-251.68,2,transaction exceeds balance
tx0414,2025-10-02T03:00:00Z,acct_1279,user_1003,merc_9156,6001.42,USD,airfare,DE,web,dev_s8,ip_7435,8214.82,2213.4,0,monthly subscription
tx0415,2025-10-02T04:23:00Z,acct_1286,user_1107,merc_9013,5781.35,USD,grocery,US,web,dev_u6,ip_602,2924.58,-2856.77,0,travel expense
tx0416,2025-10-02T08:36:00Z,acct_1170,user_1045,merc_9013,9662.97,USD,wire,US,atm,dev_f5,ip_9748,11454.21,1791.24,0,travel expense
tx0417,2025-10-02T02:45:00Z,acct_1019,user_1048,merc_9197,4708.7,USD,restaurant,FR,mobile,dev_m2,ip_7002,16869.33,12160.63,0,normal grocery
tx0418,2025-10-02T03:37:00Z,acct_1169,user_1270,merc_9106,14673.26,USD,airfare,NG,web,dev_t1,ip_1791,11435.91,-3237.35,2,large transfer to new payee
tx0419,2025-10-01T23:54:00Z,acct_1219,user_1163,merc_9067,4925.55,USD,wire,NG,mobile,dev_t10,ip_8133,10403.72,5478.17,0,monthly subscription
tx0420,2025-10-01T22:30:00Z,acct_1149,user_1100,merc_9001,16701.1,USD,crypto_exchange,US,app,dev_u2,ip_3397,15995.3,-97.78,2,transaction exceeds balance
tx0421,2025-10-01T10:00:00Z,acct_1006,user_1104,merc_9177,40.72,USD,digital_goods,FR,mobile,dev_j5,ip_8302,11008.87,10968.15,1,multiple quick purchases
tx0422,2025-10-02T06:53:00Z,acct_1090,user_1100,merc_9085,8920.69,USD,crypto_exchange,CA,atm,dev_z1,ip_2225,9640.28,719.59,0,travel expense
tx0423,2025-10-01T12:32:00Z,acct_1237,user_1212,merc_9191,6855.25,USD,consulting,US,mobile,dev_x6,ip_9097,10726.99,3871.74,0,restaurant meal
tx0424,2025-10-02T05:29:00Z,acct_1077,user_1144,merc_9008,8646.07,USD,clothing,CA,atm,dev_f10,ip_9924,7803.53,-842.54,0,restaurant meal
tx0425,2025-10-01T21:48:00Z,acct_1017,user_1140,merc_9106,1123.2,USD,airfare,US,atm,dev_l8,ip_4959,4338.47,3215.27,0,normal grocery
tx0426,2025-10-01T14:43:00Z,acct_1048,user_1228,merc_9130,22.9,USD,clothing,US,atm,dev_e4,ip_5573,18474.26,18451.36,1,multiple quick purchases
tx0427,2025-10-01T11:09:00Z,acct_1265,user_1068,merc_9053,7332.51,USD,books,NG,atm,dev_w9,ip_1898,102.12,-7230.39,2,wire to high-risk country
tx0428,2025-10-02T14:07:00Z,acct_1053,user_1267,merc_9197,2767.22,USD,grocery,RU,mobile,dev_s5,ip_3439,6431.19,3663.97,0,restaurant meal
tx0429,2025-10-02T02:31:00Z,acct_1061,user_1140,merc_9039,3503.83,USD,digital_goods,US,mobile,dev_a10,ip_9169,10290.93,6787.1,0,restaurant meal
tx0430,2025-10-01T15:14:00Z,acct_1073,user_1146,merc_9147,290.9,USD,digital_goods,US,web,dev_j10,ip_5550,10820.73,10529.83,0,normal grocery
tx0431,2025-10-02T05:20:00Z,acct_1197,user_1028,merc_9023,4458.92,USD,wire,GB,atm,dev_w10,ip_9712,12596.82,8137.9,0,restaurant meal
tx0432,2025-10-02T15:47:00Z,acct_1171,user_1102,merc_9183,16888.44,USD,crypto_exchange,RU,app,dev_s3,ip_1523,16260.76,-178.44,2,transaction exceeds balance
tx0433,2025-10-01T15:43:00Z,acct_1241,user_1119,merc_9058,1.26,USD,restaurant,US,mobile,dev_m3,ip_5413,15779.8,15778.54,1,repeated small micro-charges
tx0434,2025-10-02T06:15:00Z,acct_1180,user_1246,merc_9119,7143.02,USD,restaurant,US,mobile,dev_t10,ip_2088,10168.83,3025.81,0,normal grocery
tx0435,2025-10-01T12:31:00Z,acct_1285,user_1037,merc_9078,9738.94,USD,books,NG,atm,dev_s7,ip_3909,12425.08,2686.14,0,book purchase
tx0436,2025-10-02T17:14:00Z,acct_1175,user_1107,merc_9178,6696.38,USD,books,IR,atm,dev_s6,ip_8922,13888.78,7192.4,0,travel expense
tx0437,2025-10-02T06:22:00Z,acct_1059,user_1238,merc_9084,8140.85,USD,crypto_exchange,NG,app,dev_f5,ip_6649,1410.76,-6730.09,0,book purchase
tx0438,2025-10-02T14:32:00Z,acct_1254,user_1032,merc_9024,2915.74,USD,consulting,US,web,dev_y1,ip_2404,13224.41,10308.67,0,travel expense
tx0439,2025-10-02T18:51:00Z,acct_1101,user_1106,merc_9175,12618.32,USD,consulting,NG,mobile,dev_z5,ip_7123,14361.47,1743.15,2,wire to high-risk country
tx0440,2025-10-02T00:04:00Z,acct_1207,user_1066,merc_9076,8612.62,USD,clothing,US,mobile,dev_b1,ip_9176,16418.65,7806.03,0,normal grocery
tx0441,2025-10-02T10:16:00Z,acct_1222,user_1202,merc_9161,1391.55,USD,books,CA,atm,dev_m7,ip_8932,4240.1,2848.55,0,travel expense
tx0442,2025-10-02T12:24:00Z,acct_1185,user_1214,merc_9040,1.34,USD,wire,FR,web,dev_a2,ip_258,2897.04,2895.7,1,repeated small micro-charges
tx0443,2025-10-02T18:01:00Z,acct_1234,user_1218,merc_9160,4248.29,USD,clothing,US,atm,dev_n9,ip_7374,7706.6,3458.31,0,normal grocery
tx0444,2025-10-01T17:42:00Z,acct_1122,user_1257,merc_9069,4815.85,USD,grocery,GB,mobile,dev_b10,ip_7918,14103.55,9287.7,0,normal grocery
tx0445,2025-10-02T20:49:00Z,acct_1270,user_1144,merc_9120,3.74,USD,clothing,NG,app,dev_t2,ip_4018,9459.58,9455.84,1,repeated small micro-charges
tx0446,2025-10-02T04:07:00Z,acct_1297,user_1160,merc_9157,9939.43,USD,clothing,US,mobile,dev_y1,ip_7682,9091.61,-20.67,2,transaction exceeds balance
tx0447,2025-10-01T09:52:00Z,acct_1149,user_1086,merc_9010,6563.54,USD,consulting,IR,mobile,dev_i1,ip_7753,11571.26,5007.72,0,restaurant meal
tx0448,2025-10-01T19:56:00Z,acct_1147,user_1249,merc_9022,7414.55,USD,subscription,US,app,dev_i3,ip_4604,5518.84,-1895.71,0,travel expense
tx0449,2025-10-01T18:32:00Z,acct_1078,user_1229,merc_9095,844.93,USD,airfare,US,mobile,dev_p3,ip_8641,17243.05,16398.12,0,monthly subscription
tx0450,2025-10-01T15:56:00Z,acct_1254,user_1212,merc_9198,77.99,USD,crypto_exchange,GB,web,dev_x3,ip_3455,11563.59,11485.6,1,multiple quick purchases
tx0451,2025-10-02T13:41:00Z,acct_1027,user_1086,merc_9119,3.12,USD,subscription,GB,atm,dev_p9,ip_3829,7608.42,7605.3,1,repeated small micro-charges
tx0452,2025-10-02T02:37:00Z,acct_1007,user_1148,merc_9115,9561.88,USD,clothing,GB,mobile,dev_v1,ip_1596,18355.89,8794.01,0,book purchase
tx0453,2025-10-01T20:17:00Z,acct_1172,user_1139,merc_9069,1950.06,USD,consulting,US,mobile,dev_m8,ip_3962,14691.58,12741.52,0,restaurant meal
tx0454,2025-10-02T01:12:00Z,acct_1161,user_1281,merc_9003,3515.81,USD,digital_goods,RU,app,dev_a7,ip_1601,10514.78,6998.97,0,restaurant meal
tx0455,2025-10-01T20:37:00Z,acct_1099,user_1018,merc_9007,12750.77,USD,grocery,IR,app,dev_t4,ip_9821,12768.9,18.13,1,near-zero balance after transaction
tx0456,2025-10-02T01:35:00Z,acct_1057,user_1095,merc_9065,6676.12,USD,digital_goods,FR,atm,dev_u8,ip_4529,15391.8,8715.68,0,restaurant meal
tx0457,2025-10-01T21:42:00Z,acct_1083,user_1038,merc_9071,4406.31,USD,books,US,atm,dev_k1,ip_4231,19113.0,14706.69,0,book purchase
tx0458,2025-10-01T15:04:00Z,acct_1202,user_1092,merc_9166,4416.38,USD,wire,DE,app,dev_r7,ip_3579,12287.05,7870.67,0,restaurant meal
tx0459,2025-10-02T02:12:00Z,acct_1018,user_1038,merc_9019,379.32,USD,crypto_exchange,IR,mobile,dev_a8,ip_2439,13064.25,12684.93,0,book purchase
tx0460,2025-10-01T08:14:00Z,acct_1078,user_1169,merc_9101,3.16,USD,clothing,IR,app,dev_w8,ip_7834,8732.43,8729.27,1,repeated small micro-charges
tx0461,2025-10-01T13:30:00Z,acct_1197,user_1247,merc_9032,2196.7,USD,restaurant,IR,mobile,dev_v5,ip_6564,1122.79,-20.5,2,transaction exceeds balance
tx0462,2025-10-02T17:13:00Z,acct_1236,user_1149,merc_9166,1068.57,USD,clothing,US,web,dev_b7,ip_3130,5991.43,4922.86,0,restaurant meal
tx0463,2025-10-02T18:07:00Z,acct_1044,user_1225,merc_9189,7927.6,USD,grocery,US,web,dev_g1,ip_9715,4784.93,-3142.67,0,restaurant meal
tx0464,2025-10-02T20:38:00Z,acct_1274,user_1231,merc_9005,94.61,USD,grocery,US,mobile,dev_k1,ip_6644,2381.38,2286.77,1,multiple quick purchases
tx0465,2025-10-01T08:59:00Z,acct_1077,user_1297,merc_9060,2427.58,USD,wire,US,app,dev_p1,ip_7721,18145.43,15717.85,0,monthly subscription
tx0466,2025-10-01T23:04:00Z,acct_1089,user_1026,merc_9079,4971.94,USD,consulting,US,atm,dev_f10,ip_1048,16359.65,11387.71,0,travel expense
tx0467,2025-10-02T06:55:00Z,acct_1033,user_1104,merc_9110,3.37,USD,restaurant,CA,atm,dev_d10,ip_8944,2763.84,2760.47,1,repeated small micro-charges
tx0468,2025-10-01T14:50:00Z,acct_1033,user_1062,merc_9071,5820.28,USD,wire,US,atm,dev_w6,ip_9068,3316.82,-2503.46,0,monthly subscription
tx0469,2025-10-01T16:40:00Z,acct_1193,user_1081,merc_9005,2838.03,USD,grocery,DE,app,dev_a3,ip_1461,14140.69,11302.66,0,book purchase
tx0470,2025-10-02T04:34:00Z,acct_1106,user_1074,merc_9164,3.51,USD,books,FR,atm,dev_h3,ip_617,11933.51,11930.0,1,repeated small micro-charges
tx0471,2025-10-01T22:13:00Z,acct_1179,user_1215,merc_9002,12367.82,USD,airfare,NG,web,dev_d9,ip_1568,12386.04,18.22,1,near-zero balance after transaction
tx0472,2025-10-01T22:19:00Z,acct_1142,user_1028,merc_9050,6448.96,USD,crypto_exchange,US,web,dev_p3,ip_2618,13409.45,6960.49,0,restaurant meal
tx0473,2025-10-02T00:04:00Z,acct_1223,user_1129,merc_9086,1.28,USD,grocery,IR,atm,dev_d1,ip_8805,3534.23,3532.95,1,repeated small micro-charges
tx0474,2025-10-02T09:39:00Z,acct_1228,user_1297,merc_9084,4126.54,USD,restaurant,GB,web,dev_h2,ip_5344,4571.09,444.55,0,monthly subscription
tx0475,2025-10-02T15:15:00Z,acct_1113,user_1038,merc_9121,3873.92,USD,grocery,IR,atm,dev_n3,ip_3542,18559.18,14685.26,0,monthly subscription
tx0476,2025-10-01T19:42:00Z,acct_1100,user_1184,merc_9070,4655.88,USD,wire,US,mobile,dev_b10,ip_978,5626.47,970.59,0,book purchase
tx0477,2025-10-01T22:47:00Z,acct_1176,user_1113,merc_9076,8569.88,USD,consulting,IR,web,dev_f10,ip_9057,17102.98,8533.1,0,book purchase
tx0478,2025-10-01T08:21:00Z,acct_1243,user_1237,merc_9072,4.66,USD,airfare,US,atm,dev_h6,ip_7115,11597.75,11593.09,1,repeated small micro-charges
tx0479,2025-10-02T00:26:00Z,acct_1214,user_1023,merc_9011,980.89,USD,books,DE,app,dev_q7,ip_7853,16198.14,15217.25,0,book purchase
tx0480,2025-10-02T15:22:00Z,acct_1043,user_1286,merc_9193,4074.25,USD,airfare,RU,atm,dev_e6,ip_4847,4796.47,722.22,2,wire to high-risk country
tx0481,2025-10-01T12:50:00Z,acct_1293,user_1299,merc_9007,4643.49,USD,wire,DE,atm,dev_w7,ip_3031,15801.38,11157.89,0,normal grocery
tx0482,2025-10-02T06:56:00Z,acct_1198,user_1171,merc_9136,6846.97,USD,books,US,mobile,dev_y5,ip_8888,11513.08,4666.11,0,travel expense
tx0483,2025-10-01T12:35:00Z,acct_1029,user_1264,merc_9173,1753.5,USD,digital_goods,CA,app,dev_m6,ip_7625,12390.29,10636.79,0,travel expense
tx0484,2025-10-02T02:16:00Z,acct_1288,user_1105,merc_9036,2.28,USD,clothing,CA,web,dev_d8,ip_9505,17425.21,17422.93,1,repeated small micro-charges
tx0485,2025-10-02T20:23:00Z,acct_1258,user_1217,merc_9071,10020.29,USD,restaurant,US,app,dev_l8,ip_7967,10038.97,18.68,1,near-zero balance after transaction
