step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
536,TRANSFER,2864.86,C7380780055,2463.36,0.00,M5694439775,0.00,0.00,1
80,PAYMENT,1.31,C1600566083,1.39,0.08,M4588312351,0.00,0.00,0
484,PAYMENT,35.00,C6884882440,88.99,53.99,M3094407076,0.00,0.00,0
156,TRANSFER,721.51,C9771848610,765.57,44.06,C9392707144,365.67,1087.18,0
323,PAYMENT,21.81,C7027529118,140.96,119.15,M9822499208,0.00,0.00,0
201,CASH_OUT,215.17,C2905584866,275.26,60.09,C3169561289,672.81,672.81,1
91,TRANSFER,11.43,C6892752604,19.87,8.44,C5329194647,0.00,11.43,0
310,CASH_OUT,11239.02,C9741628563,12297.37,1058.35,C9463197203,0.00,0.00,0
357,TRANSFER,24.69,C3206955437,37.24,12.55,C1421776124,12.24,36.93,0
603,TRANSFER,1568.71,C1415802902,1561.15,0.00,M5564953924,0.00,0.00,1
131,PAYMENT,17333.71,C4647891535,129289.18,111955.47,M7651029165,0.00,0.00,0
236,TRANSFER,125.99,C8199372599,134.19,8.20,C8419590655,101.37,227.36,0
467,CASH_OUT,145.60,C8057994126,133.99,0.00,M2778069478,0.00,0.00,1
49,CASH_OUT,140.86,C1529290976,156.34,15.48,C8880184233,878.61,878.61,0
432,PAYMENT,11.48,C5254923696,6696.60,6685.12,M3595066420,0.00,0.00,0
342,PAYMENT,574.54,C5199176431,753.75,179.21,M3438830691,0.00,0.00,0
161,PAYMENT,68.03,C5227828349,76.90,8.87,M8778927211,0.00,0.00,0
286,TRANSFER,7814.43,C8684026200,7554.36,0.00,M7341757401,0.00,0.00,1
223,PAYMENT,17.96,C9467483275,49.41,31.45,M8144889126,0.00,0.00,0
439,DEBIT,2.85,C9597198563,118.47,115.62,M3846182436,0.00,0.00,0
34,PAYMENT,175.19,C9611537583,86750.09,86574.90,M3534186676,0.00,0.00,0
666,PAYMENT,1.00,C4405620755,0.00,0.00,M8874242713,0.00,0.00,0
229,CASH_OUT,54.73,C3667740351,50.19,0.00,M7537130187,0.00,0.00,1
179,PAYMENT,170.03,C2771211118,360.72,190.69,M6659847491,0.00,0.00,0
20,CASH_OUT,305.14,C3196545325,542.88,237.74,C5510938155,94.90,94.90,0
43,PAYMENT,17506.80,C7397963801,25224.43,7717.63,M7453081889,0.00,0.00,0
338,CASH_OUT,2801.43,C6619138852,2466.49,0.00,M2711123163,0.00,0.00,1
441,TRANSFER,4799.39,C8235717104,4875.48,76.09,M6845287382,0.00,0.00,1
550,CASH_OUT,105.81,C9861449701,126.38,20.57,C9138644862,62.04,62.04,1
242,TRANSFER,1076.06,C9147687657,925.72,0.00,C7928074841,0.00,0.00,1
47,CASH_OUT,87.01,C7150970643,341.82,254.81,C4239406957,0.00,0.00,0
481,TRANSFER,4656.17,C1251837136,8667.29,4011.12,C7481631841,0.00,4656.17,0
340,CASH_IN,711.09,C2439622619,15913.33,16624.42,C4500557310,0.00,0.00,0
86,PAYMENT,1.00,C3815389788,0.00,0.00,M1096405016,0.00,0.00,0
237,TRANSFER,2408.74,C7640122370,2229.85,0.00,M2518433834,0.00,0.00,1
14,PAYMENT,1.00,C7556046460,0.00,0.00,M2121448210,0.00,0.00,0
288,TRANSFER,3239.21,C5416031878,3696.12,456.91,M7282885927,0.00,0.00,1
292,CASH_OUT,163.50,C3866755218,163.70,0.20,C5409514899,166.23,166.23,1
646,PAYMENT,1.00,C4700855390,2.00,1.00,M2625035499,0.00,0.00,0
486,CASH_OUT,3844.31,C9274189261,4506.21,661.90,M6282009986,0.00,0.00,1
650,CASH_OUT,239.85,C9376277483,256.12,16.27,C6952291828,92.59,92.59,0
150,DEBIT,1.00,C2247484671,0.00,0.00,M5869990861,0.00,0.00,0
640,TRANSFER,170.15,C9229469952,179.87,9.72,C5283911723,9145.44,9315.59,0
593,TRANSFER,3595.75,C6585609060,3587.88,0.00,C3821211202,0.00,0.00,1
675,CASH_OUT,242.75,C3693985578,320.08,77.33,C1457632732,702.37,702.37,0
193,PAYMENT,3.59,C1487258103,4.26,0.67,M2115406331,0.00,0.00,0
312,CASH_OUT,1.00,C8239941612,0.00,0.00,C1322401182,0.00,0.00,0
563,CASH_IN,72287.62,C1602569046,50.64,72338.26,C9621419224,147.19,147.19,0
323,CASH_OUT,1.00,C8373547961,0.00,0.00,C2452066459,10.19,10.19,0
4,CASH_OUT,472.76,C9250327663,1028.38,555.62,C7710396573,0.00,0.00,0
170,PAYMENT,1.00,C2770980600,0.00,0.00,M9098037639,0.00,0.00,0
369,CASH_OUT,52.36,C8102515984,70.61,18.25,M3536590481,0.00,0.00,1
301,TRANSFER,4224.08,C5268845844,4261.35,37.27,C3163970710,18.54,4242.62,0
213,PAYMENT,1.00,C1276905285,0.00,0.00,M6199197408,0.00,0.00,0
307,TRANSFER,2483.29,C7660157097,3076.54,593.25,C7061419749,576.04,576.04,1
100,PAYMENT,1.00,C1682781467,0.00,0.00,M9523139706,0.00,0.00,0
313,CASH_OUT,1.00,C9553561889,0.00,0.00,C5604529187,595.27,595.27,0
236,PAYMENT,2471.50,C3567900251,22071.91,19600.41,M2115862756,0.00,0.00,0
127,CASH_IN,14.94,C8102515984,18.25,33.19,C2076151332,715.10,715.10,0
177,TRANSFER,1.00,C7183058541,0.00,0.00,C9894847574,96.09,97.09,0
717,TRANSFER,9.12,C6000952470,18.84,9.72,C3057629778,0.00,9.12,0
98,CASH_OUT,2775.94,C8160279830,4905.89,2129.95,C9677466102,130.58,130.58,0
185,TRANSFER,112.28,C2075321966,200.57,88.29,C2405746777,76.05,188.33,0
211,TRANSFER,3305.96,C7420846622,4273.91,967.95,M4306983924,0.00,0.00,1
618,CASH_IN,349.24,C9098129449,12068.37,12417.61,C7002076563,80949.41,80949.41,0
478,PAYMENT,1.44,C8285000265,2.69,1.25,M7537130187,0.00,0.00,0
241,TRANSFER,1131.87,C8625905455,1152.09,20.22,C3097302637,0.00,0.00,1
143,TRANSFER,444.24,C5476654128,373.19,0.00,M2778069478,0.00,0.00,1
340,PAYMENT,1.00,C8377088167,1.00,0.00,M6786043791,0.00,0.00,0
667,CASH_OUT,201.68,C5199176431,179.21,0.00,C5972484792,21.06,21.06,1
639,TRANSFER,173.57,C9248574674,145.11,0.00,C5754363475,90.16,263.73,1
483,TRANSFER,5.50,C5227828349,8.87,3.37,C3776011793,4.06,9.56,0
182,TRANSFER,1540.42,C5945359606,1903.96,363.54,C8137972345,901.32,2441.74,1
671,DEBIT,16.01,C5693307665,25.36,9.35,M4242579642,0.00,0.00,0
548,PAYMENT,1518.41,C2041349374,22530.03,21011.62,M1783432867,0.00,0.00,0
154,PAYMENT,2.03,C9503787171,3.36,1.33,M9631695368,0.00,0.00,0
127,PAYMENT,8.01,C1400330495,8.59,0.58,M9640701016,0.00,0.00,0
427,PAYMENT,16273.21,C2924568778,21166.13,4892.92,M4242579642,0.00,0.00,0
681,TRANSFER,2400.60,C3716924538,2761.35,360.75,C6868336102,0.00,0.00,1
286,TRANSFER,89.46,C5510938155,94.90,5.44,C6204862411,0.00,0.00,1
168,CASH_IN,16182.52,C6732648420,458.23,16640.75,C9081544414,0.00,0.00,0
574,PAYMENT,1.00,C8394198376,0.00,0.00,M2115862756,0.00,0.00,0
230,TRANSFER,183.82,C9738752801,383.57,199.75,C3597724331,0.00,183.82,0
577,PAYMENT,1.51,C6415031531,1.85,0.34,M1676220116,0.00,0.00,0
617,PAYMENT,3.40,C5998623100,4.22,0.82,M2129491690,0.00,0.00,0
226,CASH_OUT,37.27,C7882206934,54.79,17.52,C9085085822,30.65,30.65,0
594,TRANSFER,886.89,C7670476743,796.60,0.00,C3465883999,76.59,963.48,1
14,PAYMENT,21.05,C5567816720,40.96,19.91,M9398575277,0.00,0.00,0
334,CASH_OUT,4343.09,C1316756902,4039.58,0.00,C3297096148,7432.12,7432.12,1
199,DEBIT,1.00,C9776185998,0.00,0.00,M6558769264,0.00,0.00,0
539,PAYMENT,23.37,C4600630513,28.97,5.60,M1368287033,0.00,0.00,0
210,CASH_OUT,162.99,C1233079614,170.86,7.87,M6732306182,0.00,0.00,1
576,TRANSFER,1341.22,C7671041685,1204.52,0.00,C4633257620,1234.50,1234.50,1
65,DEBIT,1.00,C7633342225,0.00,0.00,M8821456242,0.00,0.00,0
594,PAYMENT,1.00,C5884391502,0.23,0.00,M8643636805,0.00,0.00,0
701,CASH_OUT,1.00,C7799567490,4.51,3.51,C6959501845,3383.41,3383.41,0
665,PAYMENT,1.00,C5150074940,1.00,0.00,M7651029165,0.00,0.00,0
630,TRANSFER,37769.59,C4915196257,32168.77,0.00,M6284297249,0.00,0.00,1
129,PAYMENT,218.57,C2549748436,891.46,672.89,M2328736852,0.00,0.00,0
373,TRANSFER,1.00,C9147687657,0.00,0.00,C7824150224,3506.95,3507.95,0
186,PAYMENT,48.06,C7333678472,84.28,36.22,M6845287382,0.00,0.00,0
344,DEBIT,7.09,C9312085761,7.69,0.60,M8366710477,0.00,0.00,0
667,CASH_OUT,1.00,C7839819230,0.00,0.00,C5100282913,83.81,83.81,0
300,CASH_OUT,2120.14,C4632522232,8338.82,6218.68,C3791815554,69214.21,69214.21,0
589,CASH_OUT,174253.45,C4602080228,232453.06,58199.61,C5695387521,0.00,0.00,1
7,PAYMENT,1.00,C9909257076,0.00,0.00,M6495967005,0.00,0.00,0
531,TRANSFER,1.00,C2524751277,0.00,0.00,C5381866906,8112.15,8113.15,0
693,CASH_OUT,6678.76,C4538382315,9121.49,2442.73,C7576309274,148750.22,148750.22,0
695,PAYMENT,525.25,C4574027737,1155.53,630.28,M5067400473,0.00,0.00,0
277,TRANSFER,182.38,C7150970643,254.81,72.43,C4647891535,111955.47,112137.85,0
656,TRANSFER,371.84,C7374810067,460.52,88.68,M4689605624,0.00,0.00,1
202,CASH_OUT,8900.50,C6121801720,66241.27,57340.77,C1613549255,4554.64,4554.64,0
389,DEBIT,123.13,C8394040015,186.43,63.30,M9398575277,0.00,0.00,0
534,PAYMENT,1.00,C5028688786,0.28,0.00,M4456193555,0.00,0.00,0
606,TRANSFER,3512.54,C8480622107,4043.33,530.79,C3343459102,3.76,3.76,1
564,TRANSFER,1.00,C7633342225,0.00,0.00,C9019515562,90726.17,90727.17,0
713,CASH_OUT,363.70,C1489726608,526.84,163.14,C2327372855,7.01,7.01,0
211,CASH_OUT,2007.10,C2188332531,2496.95,489.85,M9404002665,0.00,0.00,1
226,PAYMENT,374.66,C7070083150,769.77,395.11,M2303835765,0.00,0.00,0
374,TRANSFER,5678.08,C9392515666,4753.48,0.00,M5194066484,0.00,0.00,1
145,PAYMENT,84.63,C8901585274,1469.43,1384.80,M4390543744,0.00,0.00,0
498,PAYMENT,766.25,C7316122432,959.28,193.03,M4329446784,0.00,0.00,0
161,CASH_IN,71652.78,C9663561486,144.28,71797.06,C1011759631,203.36,203.36,0
180,PAYMENT,219.00,C6173344564,628.05,409.05,M7750131975,0.00,0.00,0
580,CASH_OUT,3046.21,C7019900273,2671.09,0.00,M4820942294,0.00,0.00,1
666,CASH_OUT,15154.82,C2041349374,21011.62,5856.80,C5485387618,0.00,0.00,0
170,TRANSFER,2386.67,C9922723063,2868.33,481.66,M8458323087,0.00,0.00,1
3,PAYMENT,1.00,C6822870815,0.00,0.00,M5815678365,0.00,0.00,0
147,TRANSFER,3288.08,C8934097788,2929.37,0.00,C5400463094,13.90,13.90,1
549,PAYMENT,1.00,C8293928340,0.00,0.00,M6401844042,0.00,0.00,0
476,TRANSFER,189.39,C3815235019,214.87,25.48,M3208200227,0.00,0.00,1
578,TRANSFER,888.47,C8168036130,2536.30,1647.83,C1264739091,0.00,888.47,0
116,TRANSFER,108802.73,C9484167278,103959.07,0.00,M3605446007,0.00,0.00,1
528,DEBIT,4.68,C2137651678,21.72,17.04,M1466305100,0.00,0.00,0
425,TRANSFER,4314.43,C9410288290,4094.03,0.00,C4098389895,0.00,4314.43,1
641,PAYMENT,1.00,C3707166618,1.00,0.00,M3536590481,0.00,0.00,0
402,PAYMENT,1.00,C3201397080,0.00,0.00,M1676220116,0.00,0.00,0
28,PAYMENT,10.39,C1041531046,39.92,29.53,M9026301048,0.00,0.00,0
361,PAYMENT,17.54,C7638836058,25.02,7.48,M8869140487,0.00,0.00,0
685,PAYMENT,23164.48,C7805745017,46722.23,23557.75,M1122712790,0.00,0.00,0
298,PAYMENT,7.82,C6178804925,18512.65,18504.83,M7537130187,0.00,0.00,0
173,DEBIT,378.38,C6244338653,501.44,123.06,M2518433834,0.00,0.00,0
671,PAYMENT,6.06,C9493209128,9.56,3.50,M6659847491,0.00,0.00,0
624,PAYMENT,15.52,C4403845222,46.98,31.46,M1888107487,0.00,0.00,0
117,PAYMENT,1.00,C9633533290,0.00,0.00,M4820942294,0.00,0.00,0
188,TRANSFER,1.00,C2836553621,0.00,0.00,C6566372886,0.00,1.00,0
462,PAYMENT,6.59,C4361393222,7.58,0.99,M9896529524,0.00,0.00,0
41,TRANSFER,16902.37,C4642197907,23753.51,6851.14,C7420846622,967.95,17870.32,0
670,PAYMENT,1.00,C6947080764,0.00,0.00,M4125758723,0.00,0.00,0
99,CASH_OUT,22.07,C1099541460,37.39,15.32,C7561728644,495.18,495.18,0
474,PAYMENT,17.66,C9861449701,20.57,2.91,M6525576685,0.00,0.00,0
147,CASH_OUT,2270.18,C3744446292,3296.51,1026.33,C9856756553,12.72,12.72,0
112,TRANSFER,86.59,C2963288053,136.78,50.19,C1667779376,0.00,86.59,0
582,PAYMENT,18.18,C8046300793,25.84,7.66,M8874242713,0.00,0.00,0
642,CASH_OUT,243.54,C2811967841,755.46,511.92,C6329323383,3.27,3.27,0
454,PAYMENT,229.30,C6745958212,48049.19,47819.89,M6992094064,0.00,0.00,0
371,PAYMENT,172.09,C9318010743,227.17,55.08,M2518433834,0.00,0.00,0
476,PAYMENT,1.00,C5975196341,0.00,0.00,M3119908041,0.00,0.00,0
242,PAYMENT,129.06,C8015124886,153.45,24.39,M5000316394,0.00,0.00,0
252,CASH_OUT,110.59,C3853978147,143.05,32.46,C6837342064,21.66,21.66,1
177,CASH_OUT,1.00,C2616884203,0.00,0.00,C7961674558,131.64,131.64,0
669,CASH_OUT,744.45,C2254516608,672.49,0.00,C5183211669,6710.86,6710.86,1
322,TRANSFER,34.62,C2825989011,283.72,249.10,C4736031885,180.45,215.07,0
130,CASH_OUT,122.31,C9621419224,147.19,24.88,M8768773991,0.00,0.00,1
409,CASH_OUT,1.00,C1870644102,0.00,0.00,C5151887478,12182.60,12182.60,0
263,PAYMENT,367.00,C5036200310,600.65,233.65,M9026301048,0.00,0.00,0
421,PAYMENT,17.04,C4277581356,75.78,58.74,M7340036327,0.00,0.00,0
114,DEBIT,309.57,C1378134712,390.70,81.13,M4554178984,0.00,0.00,0
118,PAYMENT,362.81,C8755749566,658.61,295.80,M6932365592,0.00,0.00,0
235,DEBIT,1457.10,C7470843264,2245.80,788.70,M6744039057,0.00,0.00,0
596,DEBIT,1.00,C4566852761,0.00,0.00,M7948094928,0.00,0.00,0
569,PAYMENT,1.00,C5269728610,3.94,2.94,M3811254192,0.00,0.00,0
89,TRANSFER,91.50,C2465576748,114.08,22.58,C7895255573,0.00,91.50,1
409,TRANSFER,1807.20,C4143852021,2447.64,640.44,C7640078465,133.28,1940.48,0
620,PAYMENT,1.00,C1870644102,0.00,0.00,M3208200227,0.00,0.00,0
441,CASH_IN,133249.79,C3694860228,1.00,133250.79,C9830946410,29.65,29.65,0
438,PAYMENT,170.15,C2390587865,188.31,18.16,M9620935604,0.00,0.00,0
378,CASH_OUT,150.86,C9255898264,134.90,0.00,M7537130187,0.00,0.00,1
345,CASH_OUT,3.72,C7620473079,12.30,8.58,C1288335378,289.86,289.86,0
249,PAYMENT,1.00,C6065662867,0.10,0.00,M2655546199,0.00,0.00,0
429,TRANSFER,3852.55,C2268523764,4080.06,227.51,C7685540186,0.00,3852.55,0
713,TRANSFER,1.54,C2830154607,3.58,2.04,C6777263354,0.00,1.54,0
210,CASH_IN,115421.88,C1513003815,64.95,115486.83,C8313706299,6.00,6.00,0
530,CASH_OUT,3781.83,C4656572173,4492.45,710.62,M6247463262,0.00,0.00,1
244,CASH_OUT,202957.62,C6329589780,184837.27,0.00,M4896576569,0.00,0.00,1
678,CASH_IN,14259.57,C3051831252,171.60,14431.17,C9857430687,0.47,0.47,0
553,CASH_OUT,1837.11,C2625792787,2471.05,633.94,M6846530109,0.00,0.00,1
628,CASH_OUT,1932.14,C9470922075,2780.26,848.12,C2947476917,0.00,0.00,0
553,CASH_OUT,2300.40,C2260326267,3021.07,720.67,C3206955437,12.55,12.55,1
399,TRANSFER,3835.18,C1197449658,4519.91,684.73,C8695129534,71034.73,74869.91,1
483,CASH_OUT,39996.29,C3587283948,37133.46,0.00,C1939042955,698.24,698.24,1
378,PAYMENT,1.00,C5898890707,0.00,0.00,M5959736235,0.00,0.00,0
518,CASH_IN,12023.16,C3365835550,1.36,12024.52,C7858937483,38.80,38.80,0
169,CASH_OUT,16491.73,C8556573246,14718.07,0.00,M6045729129,0.00,0.00,1
599,TRANSFER,103.10,C9805620900,97.14,0.00,C8184602688,95.02,198.12,1
470,CASH_OUT,67.15,C3294092753,67.54,0.39,M6651020291,0.00,0.00,1
140,CASH_OUT,1177.01,C3383331379,1462.95,285.94,M9255306810,0.00,0.00,1
97,PAYMENT,20.92,C4673457063,35.58,14.66,M5564953924,0.00,0.00,0
190,CASH_OUT,177.66,C6588316233,281.45,103.79,C8547068234,581.70,581.70,0
511,TRANSFER,13.93,C6673381261,22.45,8.52,C6777263354,1.54,15.47,0
587,PAYMENT,1742.30,C7685540186,3852.55,2110.25,M9441870024,0.00,0.00,0
224,PAYMENT,1.00,C3482206102,0.00,0.00,M2391874847,0.00,0.00,0
647,PAYMENT,17.42,C6169243284,60.54,43.12,M8276498637,0.00,0.00,0
612,PAYMENT,5631.48,C6515369278,13701.59,8070.11,M8874242713,0.00,0.00,0
442,PAYMENT,904.05,C7628981661,1221.45,317.40,M3566125120,0.00,0.00,0
173,PAYMENT,11164.43,C6317889312,14172.25,3007.82,M9523139706,0.00,0.00,0
158,PAYMENT,17.94,C7166868574,27.23,9.29,M1802753761,0.00,0.00,0
55,CASH_OUT,124.96,C6719736115,105.25,0.00,M5937271321,0.00,0.00,1
501,CASH_IN,3350.46,C2617999521,63901.84,67252.30,C5269728610,2.94,2.94,0
445,CASH_OUT,130989.97,C4530959836,137914.29,6924.32,C3987248494,276.27,276.27,0
496,TRANSFER,55.62,C8331319481,79.41,23.79,M7050091525,0.00,0.00,1
378,PAYMENT,1.00,C5407856339,0.73,0.00,M9752092528,0.00,0.00,0
472,CASH_OUT,1.00,C2068687175,1.64,0.64,C7620473079,8.58,8.58,0
81,TRANSFER,3403.76,C7625389037,4603.49,1199.73,C8168036130,1647.83,1647.83,1
533,CASH_OUT,13.94,C3951331472,18.10,4.16,C2486744752,852.30,852.30,0
598,CASH_OUT,2706.95,C8841851495,3838.55,1131.60,C7470843264,788.70,788.70,1
143,TRANSFER,1557.90,C1293864877,1519.36,0.00,M1257854279,0.00,0.00,1
266,TRANSFER,2505.09,C7825844140,2697.05,191.96,C8625774078,96.82,96.82,1
296,TRANSFER,1.00,C6156843353,0.80,0.00,C1225953184,0.00,1.00,0
292,PAYMENT,530.03,C7750819485,880.94,350.91,M5891831621,0.00,0.00,0
485,TRANSFER,107917.88,C4067919621,90074.25,0.00,M5891831621,0.00,0.00,1
697,PAYMENT,18.48,C4928783441,76.70,58.22,M6401844042,0.00,0.00,0
545,PAYMENT,1.00,C2756070122,0.00,0.00,M6846530109,0.00,0.00,0
108,TRANSFER,36.63,C4638577630,40.93,4.30,C9033653743,10987.83,11024.46,0
511,CASH_OUT,1.00,C5275521470,0.00,0.00,C3421719519,484.44,484.44,0
200,TRANSFER,477.28,C9844874547,581.94,104.66,C4895020135,0.00,0.00,1
590,TRANSFER,796.34,C7799567490,870.32,73.98,C8418332121,0.00,0.00,1
149,TRANSFER,198.76,C6789292252,188.06,0.00,C8325222092,30.32,30.32,1
120,TRANSFER,3387.75,C6246716604,4412.77,1025.02,M6820149016,0.00,0.00,1
422,TRANSFER,72.28,C6952291828,92.59,20.31,M6651020291,0.00,0.00,1
480,CASH_OUT,9297.97,C6336171726,14155.11,4857.14,C4642197907,6851.14,6851.14,0
156,CASH_OUT,231.12,C8709361138,269.80,38.68,C1417436465,1.48,1.48,0
506,PAYMENT,1.00,C9504724761,0.00,0.00,M5985331805,0.00,0.00,0
162,CASH_OUT,2.14,C5474951950,9.16,7.02,C9309500117,46576.97,46576.97,0
139,TRANSFER,219.49,C7896596272,502.88,283.39,C8370987661,1673.71,1893.20,0
594,PAYMENT,5.82,C9544423456,9.19,3.37,M3595066420,0.00,0.00,0
321,CASH_OUT,1.93,C5646751885,4.52,2.59,C6673381261,8.52,8.52,0
74,PAYMENT,1.80,C7045593274,8.88,7.08,M1442421654,0.00,0.00,0
186,PAYMENT,2.48,C3197757742,3.29,0.81,M6744039057,0.00,0.00,0
307,PAYMENT,8.59,C4427620889,9.72,1.13,M6744039057,0.00,0.00,0
521,TRANSFER,133.34,C7465834732,138.26,4.92,C1707196784,0.00,0.00,1
469,PAYMENT,1.00,C8282534126,1.00,0.00,M8458323087,0.00,0.00,0
170,PAYMENT,6.59,C4767539382,12.51,5.92,M9558906999,0.00,0.00,0
287,CASH_OUT,1.00,C4466589567,0.00,0.00,C3815389788,0.00,0.00,0
102,PAYMENT,1.28,C6311894154,4.72,3.44,M3508990774,0.00,0.00,0
267,PAYMENT,1.00,C2111272861,0.00,0.00,M4460319291,0.00,0.00,0
631,TRANSFER,294.74,C8480622107,530.79,236.05,C3774110439,0.00,294.74,0
547,CASH_OUT,17096.79,C3389594115,102359.97,85263.18,C4635552887,3193.53,3193.53,0
169,TRANSFER,4.83,C6509985983,14.10,9.27,C1399546384,6.17,11.00,0
312,TRANSFER,8.26,C5212581851,13.37,5.11,C7059726570,43.66,51.92,0
31,TRANSFER,1582.19,C9626333315,1645.26,63.07,C7299420031,8.98,8.98,1
696,PAYMENT,1.00,C4131356954,1.00,0.00,M6515490818,0.00,0.00,0
349,PAYMENT,3517.25,C5686850445,57868.20,54350.95,M9640701016,0.00,0.00,0
326,DEBIT,14.66,C3651552513,25.64,10.98,M3297681898,0.00,0.00,0
530,PAYMENT,2.25,C3639796200,5.33,3.08,M3297681898,0.00,0.00,0
360,CASH_OUT,86.06,C6691628146,82.03,0.00,C2801177461,89.34,89.34,1
91,TRANSFER,1.21,C2149938334,3.35,2.14,C5082603360,51.85,53.06,0
702,CASH_OUT,5572.62,C4632522232,6218.68,646.06,C3931997465,16.88,16.88,0
183,TRANSFER,652.73,C5083595988,962.99,310.26,C1785418196,46.95,699.68,0
334,PAYMENT,2.57,C9981364488,4.63,2.06,M1083302600,0.00,0.00,0
660,PAYMENT,1.00,C5943324387,3.57,2.57,M3705237613,0.00,0.00,0
270,CASH_OUT,9449.82,C4207337120,10011.50,561.68,C6517150278,117.36,117.36,0
595,TRANSFER,235.22,C3196545325,237.74,2.52,C7004964045,0.00,0.00,1
579,TRANSFER,1.00,C8239941612,0.00,0.00,C7340428136,78.35,79.35,0
326,TRANSFER,535.84,C7199283151,582.54,46.70,M7717262223,0.00,0.00,1
470,PAYMENT,9.96,C6443749394,14.96,5.00,M7340036327,0.00,0.00,0
333,CASH_OUT,1.00,C1112794026,0.00,0.00,C6504099682,4035.35,4035.35,0
479,CASH_OUT,3.93,C9455610447,7.05,3.12,C6081137534,156.21,156.21,0
73,TRANSFER,281.86,C3995732958,292.07,10.21,C5284391408,2209.60,2491.46,1
273,TRANSFER,1.00,C7038841740,0.00,0.00,C5625980561,2024.68,2025.68,0
669,TRANSFER,1284.79,C3667740351,1188.40,0.00,M1122712790,0.00,0.00,1
329,TRANSFER,426.50,C7460728316,538.39,111.89,M3145756342,0.00,0.00,1
694,PAYMENT,1.22,C1290050198,16269.48,16268.26,M2571632270,0.00,0.00,0
258,PAYMENT,1.00,C5868640848,0.00,0.00,M6606958660,0.00,0.00,0
641,PAYMENT,9633.29,C6922713963,16751.45,7118.16,M8727805468,0.00,0.00,0
628,CASH_OUT,80.39,C4274958945,107.80,27.41,C3030106617,7017.89,7017.89,1
57,PAYMENT,57.54,C6244338653,123.06,65.52,M8144352013,0.00,0.00,0
248,PAYMENT,178.26,C6929897032,201.46,23.20,M1240140248,0.00,0.00,0
103,TRANSFER,3511.58,C8274273035,3565.74,54.16,C8868054898,347.47,347.47,1
393,PAYMENT,5337.56,C5439176290,5592.95,255.39,M4908108692,0.00,0.00,0
459,CASH_OUT,1192.15,C3623588379,1440.21,248.06,M8646369354,0.00,0.00,1
533,TRANSFER,63421.88,C3185089287,230146.29,166724.41,C4965395580,127452.38,190874.26,0
410,PAYMENT,88.39,C1106456634,230.73,142.34,M5919148165,0.00,0.00,0
438,CASH_OUT,2533.63,C6698759353,3132.07,598.44,M3960136787,0.00,0.00,1
633,TRANSFER,1739.88,C5694848867,4358.21,2618.33,C5673482258,4.08,1743.96,0
493,PAYMENT,265.34,C2877279755,416.31,150.97,M6771941776,0.00,0.00,0
76,CASH_OUT,4499.44,C4630196130,4028.42,0.00,C2390587865,18.16,18.16,1
446,PAYMENT,1.00,C4939447721,0.00,0.00,M8443061472,0.00,0.00,0
178,PAYMENT,1.00,C1361845490,0.00,0.00,M3313346852,0.00,0.00,0
446,TRANSFER,28710.06,C4668931881,26295.00,0.00,M9977193987,0.00,0.00,1
488,PAYMENT,1.00,C1415802902,0.00,0.00,M7453081889,0.00,0.00,0
600,TRANSFER,2902.62,C2250949136,3336.19,433.57,C1513003815,115486.83,115486.83,1
595,TRANSFER,2053.56,C6012067717,1768.83,0.00,C8211516617,9.09,9.09,1
504,PAYMENT,16.77,C2180484299,17.74,0.97,M8861351706,0.00,0.00,0
96,TRANSFER,632.10,C7772180882,737.58,105.48,C4181102664,730.25,1362.35,0
499,PAYMENT,7.28,C6844582171,19.32,12.04,M2555936898,0.00,0.00,0
278,CASH_OUT,240.99,C2848792488,933.37,692.38,C4731897202,0.77,0.77,0
597,CASH_OUT,3608.03,C3030106617,7017.89,3409.86,C5704029171,0.00,0.00,0
407,PAYMENT,20995.01,C1596471620,48994.70,27999.69,M2773408660,0.00,0.00,0
488,PAYMENT,562.13,C2266622851,1262.26,700.13,M5937271321,0.00,0.00,0
550,PAYMENT,1.00,C6910112521,0.00,0.00,M9581187661,0.00,0.00,0
43,PAYMENT,1.00,C5646880148,0.00,0.00,M7366396017,0.00,0.00,0
159,DEBIT,98.64,C8997701619,177.91,79.27,M7282885927,0.00,0.00,0
470,DEBIT,67.78,C6231117883,123.36,55.58,M8144352013,0.00,0.00,0
696,TRANSFER,402.45,C7488943393,525.02,122.57,C2214741296,0.00,0.00,1
129,TRANSFER,3333.65,C2761091683,3634.18,300.53,M2391874847,0.00,0.00,1
539,PAYMENT,1.11,C3951331472,4.16,3.05,M4601406440,0.00,0.00,0
255,TRANSFER,343.51,C8015775567,393.50,49.99,C1684598046,13.21,356.72,0
461,TRANSFER,3892.41,C5647317872,3253.39,0.00,C1121863227,26.14,26.14,1
395,PAYMENT,1753.17,C4642197907,6851.14,5097.97,M2555936898,0.00,0.00,0
150,CASH_OUT,1.00,C5607762160,1.00,0.00,C1602569046,72338.26,72338.26,0
124,PAYMENT,18.16,C9292791081,78.63,60.47,M7343954769,0.00,0.00,0
450,PAYMENT,5.28,C9995834531,18.48,13.20,M6763471833,0.00,0.00,0
280,DEBIT,703.24,C3799264931,787.34,84.10,M6011842297,0.00,0.00,0
427,PAYMENT,29.57,C5957341287,81.59,52.02,M6894024976,0.00,0.00,0
