step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
450,TRANSFER,1251.67,C3946766309,2699.77,1448.10,C2780016559,61653.20,62904.87,0
549,PAYMENT,1.00,C9987064419,1.00,0.00,M7270955446,0.00,0.00,0
404,PAYMENT,24964.46,C1383539822,195274.67,170310.21,M6932365592,0.00,0.00,0
308,CASH_OUT,36.84,C5344083406,154.69,117.85,C5868640848,1073.24,1073.24,0
355,PAYMENT,26.21,C8118065825,32.33,6.12,M3438830691,0.00,0.00,0
469,PAYMENT,114.37,C6562457052,133.07,18.70,M1783432867,0.00,0.00,0
300,TRANSFER,65.12,C2158638062,116.74,51.62,C3923699745,60200.70,60265.82,0
676,CASH_OUT,54209.56,C7296658772,226134.63,171925.07,C5433722159,523.49,523.49,0
584,CASH_IN,25.46,C5861829469,0.00,25.46,C5856127658,5748.54,5748.54,0
691,PAYMENT,10498.32,C1639509845,23008.13,12509.81,M6786043791,0.00,0.00,0
270,TRANSFER,303.53,C4207337120,545.31,241.78,C9392515666,65463.45,65766.98,0
208,PAYMENT,809.35,C3483827971,161524.57,160715.22,M6041646576,0.00,0.00,0
488,TRANSFER,12431.74,C3780439666,80243.01,67811.27,C5785481124,33.94,12465.68,0
55,PAYMENT,3596.10,C4110258855,15353.88,11757.78,M5564953924,0.00,0.00,0
674,TRANSFER,3578.93,C2317723211,23499.51,19920.58,C9441018790,33283.93,36862.86,0
520,PAYMENT,57.49,C7858937483,119.91,62.42,M3965860354,0.00,0.00,0
27,TRANSFER,44.08,C3185089287,160.53,116.45,C4776436931,3428.45,3472.53,0
540,PAYMENT,4378.91,C6884882440,4864.70,485.79,M4160161496,0.00,0.00,0
5,DEBIT,1.00,C5212581851,0.00,0.00,M8643636805,0.00,0.00,0
552,DEBIT,541.83,C2867302554,4164.62,3622.79,M8768773991,0.00,0.00,0
166,TRANSFER,3573.25,C3933213766,15776.95,12203.70,C7487012742,28611.88,32185.13,0
30,CASH_OUT,1397.96,C8879525611,5402.49,4004.53,C9557663181,44848.71,44848.71,0
70,PAYMENT,3638.76,C6329323383,189571.89,185933.13,M6384311581,0.00,0.00,0
604,TRANSFER,1.12,C5735817014,19627.99,19626.87,C5523703900,2561.20,2562.32,0
469,PAYMENT,130.60,C1674555072,4662.23,4531.63,M2916502228,0.00,0.00,0
539,TRANSFER,1.00,C2687477596,0.00,0.00,C5952894290,5581.18,5582.18,0
549,CASH_OUT,2.19,C5976777081,9.66,7.47,C4631048029,9.97,9.97,0
72,PAYMENT,8052.49,C2317723211,19920.58,11868.09,M3705237613,0.00,0.00,0
478,PAYMENT,1071.18,C5588254555,102230.99,101159.81,M3846182436,0.00,0.00,0
224,PAYMENT,1.00,C4735334423,0.34,0.00,M4689605624,0.00,0.00,0
644,TRANSFER,2.89,C4431078106,5.29,2.40,C9958044697,7217.54,7220.43,0
221,CASH_OUT,453.23,C8506931282,750.99,297.76,C8907752604,176.63,176.63,0
21,PAYMENT,16.35,C5115980792,26.41,10.06,M7951820749,0.00,0.00,0
418,PAYMENT,134.23,C6009268066,176.39,42.16,M9977193987,0.00,0.00,0
534,TRANSFER,15680.07,C8624454880,13961.27,0.00,C6402580787,0.00,0.00,1
29,PAYMENT,22134.42,C2099184899,80698.44,58564.02,M6041646576,0.00,0.00,0
8,PAYMENT,185.33,C2224363672,486.14,300.81,M9441870024,0.00,0.00,0
287,PAYMENT,28.52,C9868845806,202515.74,202487.22,M7717262223,0.00,0.00,0
192,TRANSFER,6.24,C3358880404,18.23,11.99,C7894019119,29.86,36.10,0
498,DEBIT,1.00,C5078551333,0.00,0.00,M8044997538,0.00,0.00,0
547,TRANSFER,16042.27,C8796293088,16306.93,264.66,C4145461251,141.49,16183.76,0
690,PAYMENT,208.43,C5292015249,46335.58,46127.15,M4588312351,0.00,0.00,0
501,PAYMENT,388.50,C1470939445,15535.44,15146.94,M2773408660,0.00,0.00,0
229,TRANSFER,12386.89,C5855415646,19253.79,6866.90,C5694848867,287724.28,300111.17,0
164,DEBIT,3645.82,C2870403050,4528.50,882.68,M6284297249,0.00,0.00,0
208,PAYMENT,273.56,C7666869046,972.67,699.11,M8218146534,0.00,0.00,0
21,PAYMENT,213.12,C6027311960,736.57,523.45,M3960136787,0.00,0.00,0
62,DEBIT,14880.56,C6991473746,164717.28,149836.72,M3019265031,0.00,0.00,0
239,PAYMENT,23219.39,C6463640105,47958.51,24739.12,M6865994703,0.00,0.00,0
32,CASH_IN,80623.20,C8208584394,2122.66,82745.86,C5647317872,1546.74,1546.74,0
390,CASH_OUT,2316.27,C4178659381,23961.26,21644.99,C4714465905,158476.48,158476.48,0
133,PAYMENT,1.00,C9738752801,0.00,0.00,M9822499208,0.00,0.00,0
314,PAYMENT,2055.71,C3710566582,13857.06,11801.35,M1811839103,0.00,0.00,0
425,PAYMENT,1575.66,C1037811610,12231.19,10655.53,M6651020291,0.00,0.00,0
611,CASH_OUT,86424.17,C6128695961,114602.32,28178.15,C8709361138,1218.61,1218.61,0
342,PAYMENT,2250.42,C5899025962,7283.50,5033.08,M6515490818,0.00,0.00,0
310,PAYMENT,13734.79,C7292076361,159447.56,145712.77,M8058679999,0.00,0.00,0
146,PAYMENT,2.57,C1798112150,3.89,1.32,M8646369354,0.00,0.00,0
333,PAYMENT,202.81,C3316787198,315.69,112.88,M6866146362,0.00,0.00,0
337,PAYMENT,452.96,C8858766173,812.28,359.32,M9441870024,0.00,0.00,0
178,CASH_OUT,5962.85,C3772636814,31916.88,25954.03,C8991678061,0.00,0.00,0
20,PAYMENT,16458.18,C6588316233,21983.35,5525.17,M3660800029,0.00,0.00,0
596,TRANSFER,8.70,C9623534576,32.98,24.28,C7608153267,0.47,9.17,0
166,CASH_IN,68409.13,C8691288568,1473.47,69882.60,C6562144159,15638.70,15638.70,0
533,PAYMENT,1.00,C7337225482,2.92,1.92,M1083302600,0.00,0.00,0
682,CASH_OUT,1214.54,C1939777262,3968.96,2754.42,C1065857791,31986.58,31986.58,0
377,PAYMENT,2.36,C4180599722,10.46,8.10,M8138332494,0.00,0.00,0
73,TRANSFER,18.30,C3421719519,81.05,62.75,C2869999754,166933.93,166952.23,0
335,CASH_OUT,62.25,C7666869046,699.11,636.86,C4751509023,59090.05,59090.05,0
209,TRANSFER,661.30,C3792347639,893.75,232.45,C5212581851,0.00,661.30,0
120,TRANSFER,8012.51,C7823288650,35534.33,27521.82,C2293434554,194.68,8207.19,0
694,PAYMENT,2420.87,C8691288568,69882.60,67461.73,M3580582653,0.00,0.00,0
665,PAYMENT,14.43,C9463197203,26.73,12.30,M1802753761,0.00,0.00,0
160,PAYMENT,18261.49,C9292791081,266656.37,248394.88,M7951820749,0.00,0.00,0
173,PAYMENT,6988.94,C5911625145,90919.91,83930.97,M3072183247,0.00,0.00,0
379,TRANSFER,43215.08,C4564751926,74484.41,31269.33,C1127978094,8839.30,52054.38,0
142,TRANSFER,7679.37,C4460967357,28113.88,20434.51,C7186766399,34.94,7714.31,0
630,PAYMENT,1.00,C8351491401,0.00,0.00,M3690714075,0.00,0.00,0
225,DEBIT,34966.52,C1340272119,59500.06,24533.54,M7861571879,0.00,0.00,0
518,CASH_OUT,4587.45,C7077131430,6739.64,2152.19,C9123207735,53526.19,53526.19,0
457,TRANSFER,169.06,C7533932947,1680.06,1511.00,C2400094541,3028.64,3197.70,0
339,CASH_OUT,3518.54,C6797174636,6845.52,3326.98,C8083175325,686.50,686.50,0
694,CASH_OUT,1.00,C6557907251,0.57,0.00,C9470922075,86505.51,86505.51,0
428,CASH_OUT,58.57,C5724657556,37250.84,37192.27,C6923301988,6415.04,6415.04,0
255,DEBIT,1210.59,C9147736635,216920.15,215709.56,M3094407076,0.00,0.00,0
442,TRANSFER,7.76,C4631048029,9.97,2.21,C5281907480,19618.29,19626.05,0
603,CASH_OUT,1.00,C3716924538,0.00,0.00,C9421518487,56.66,56.66,0
454,PAYMENT,6906.02,C4638577630,136720.49,129814.47,M9410569618,0.00,0.00,0
17,PAYMENT,1198.57,C7887950851,2422.64,1224.07,M6651020291,0.00,0.00,0
353,PAYMENT,103.74,C6092773357,131.88,28.14,M8874242713,0.00,0.00,0
582,TRANSFER,28440.57,C1139082827,34716.20,6275.63,C4310415016,7139.12,35579.69,0
237,CASH_OUT,1.00,C3716924538,0.00,0.00,C3303082117,77524.30,77524.30,0
634,TRANSFER,81.89,C4226113732,141.50,59.61,C9103115140,12621.03,12702.92,0
181,PAYMENT,1.03,C9857430687,107986.85,107985.82,M4242579642,0.00,0.00,0
534,CASH_OUT,64.75,C5151887478,208.25,143.50,C4765583254,36.23,36.23,0
528,DEBIT,100.89,C6488854841,411.66,310.77,M8667946580,0.00,0.00,0
694,DEBIT,10929.05,C6655089949,106532.85,95603.80,M4892544235,0.00,0.00,0
196,PAYMENT,14.95,C1981049082,32.17,17.22,M1122712790,0.00,0.00,0
590,TRANSFER,18.37,C9032096058,24.23,5.86,C1287814151,69961.69,69980.06,0
598,TRANSFER,576.29,C4466589567,89323.21,88746.92,C3975704877,104526.31,105102.60,0
32,PAYMENT,111.56,C6642201119,123.45,11.89,M9068916300,0.00,0.00,0
581,CASH_OUT,120.53,C5125568431,65099.82,64979.29,C5284391408,38268.08,38268.08,0
28,CASH_OUT,127.02,C7402059279,219.67,92.65,C2653032484,221497.62,221497.62,0
710,CASH_OUT,731.03,C6311894154,3419.68,2688.65,C3962452613,33533.34,33533.34,0
484,PAYMENT,1.00,C1099541460,0.00,0.00,M5959736235,0.00,0.00,0
476,PAYMENT,210.68,C3149484176,248.92,38.24,M8768773991,0.00,0.00,0
693,PAYMENT,21664.83,C8299146480,60896.49,39231.66,M5380159400,0.00,0.00,0
345,PAYMENT,4.97,C3591527330,5.35,0.38,M8218146534,0.00,0.00,0
670,PAYMENT,1.09,C4026379752,1.42,0.33,M2115862756,0.00,0.00,0
29,TRANSFER,253.02,C2224363672,300.81,47.79,C7079234115,0.00,253.02,0
535,TRANSFER,5411.34,C6576395496,7925.98,2514.64,C9922723063,25697.59,31108.93,0
542,CASH_OUT,5639.89,C2067970820,59878.42,54238.53,C1684598046,64395.01,64395.01,0
334,DEBIT,2903.85,C9467483275,29129.70,26225.85,M6011842297,0.00,0.00,0
616,TRANSFER,50.24,C2331039957,89.30,39.06,C8046300793,7729.69,7779.93,0
323,PAYMENT,73.66,C8282534126,221.57,147.91,M9776500600,0.00,0.00,0
574,TRANSFER,351.20,C6558450990,392.64,41.44,C7114223633,2292.21,2643.41,0
568,PAYMENT,13013.02,C1862812038,100245.33,87232.31,M1122712790,0.00,0.00,0
556,PAYMENT,19731.14,C5292015249,46127.15,26396.01,M9918338001,0.00,0.00,0
711,PAYMENT,850.33,C5130589741,1474.32,623.99,M2187592160,0.00,0.00,0
347,TRANSFER,54006.73,C9805620900,199045.14,145038.41,C1643611097,13768.34,67775.07,0
649,PAYMENT,17919.79,C9337145038,42141.70,24221.91,M9631695368,0.00,0.00,0
690,CASH_OUT,34.35,C8380507338,68.90,34.55,C7451071432,952.37,952.37,0
462,CASH_IN,127240.05,C2825957977,63639.16,190879.21,C7487012742,32185.13,32185.13,0
546,TRANSFER,1.00,C8132531532,0.76,0.00,C5646751885,1.94,2.94,0
693,PAYMENT,31.54,C5297902885,33.57,2.03,M3831598303,0.00,0.00,0
565,PAYMENT,276.90,C3163970710,7333.86,7056.96,M7537130187,0.00,0.00,0
216,PAYMENT,24593.59,C1124331395,38113.41,13519.82,M7343954769,0.00,0.00,0
325,CASH_OUT,1.00,C4706249669,0.00,0.00,C4783282817,426.17,426.17,0
659,CASH_OUT,1181.85,C8779941999,245769.04,244587.19,C7199283151,15211.44,15211.44,0
453,CASH_OUT,377.82,C6880115912,499.42,121.60,C2445662585,107.86,107.86,0
110,PAYMENT,5936.20,C6720396142,74041.89,68105.69,M8727805468,0.00,0.00,0
140,PAYMENT,119.57,C2905584866,150.09,30.52,M4390543744,0.00,0.00,0
720,DEBIT,1055.63,C4466589567,88746.92,87691.29,M6200141898,0.00,0.00,0
648,PAYMENT,1366.66,C7660813178,3611.23,2244.57,M9896529524,0.00,0.00,0
516,PAYMENT,2643.51,C6329589780,61391.15,58747.64,M7192742877,0.00,0.00,0
298,TRANSFER,296.99,C3365835550,9201.49,8904.50,C8991977937,51.77,348.76,0
262,PAYMENT,1681.82,C6777263354,97253.24,95571.42,M1504729135,0.00,0.00,0
197,PAYMENT,155.03,C6392415228,236.65,81.62,M1306420495,0.00,0.00,0
390,PAYMENT,2473.97,C3376077463,5213.61,2739.64,M9773795424,0.00,0.00,0
619,CASH_OUT,61605.91,C9597198563,76417.20,14811.29,C3362657890,1029.02,1029.02,0
601,PAYMENT,2258.86,C3260842187,5754.45,3495.59,M9752092528,0.00,0.00,0
244,CASH_OUT,15760.52,C5375461598,37213.07,21452.55,C6754503097,17.63,17.63,0
429,TRANSFER,877.48,C1225052083,82312.26,81434.78,C8375996697,108815.52,109693.00,0
60,CASH_IN,180.46,C5789617427,65841.44,66021.90,C3144490990,405.03,405.03,0
456,TRANSFER,1.00,C3591527330,0.38,0.00,C7910817577,2913.57,2914.57,0
512,TRANSFER,2215.83,C3108307952,115497.33,113281.50,C2979958124,716.21,2932.04,0
595,CASH_OUT,134628.28,C8823677798,205526.62,70898.34,C6634526139,123.91,123.91,0
236,PAYMENT,21.93,C3653594796,30.61,8.68,M7532669066,0.00,0.00,0
415,CASH_OUT,260.25,C7154795660,305.18,44.93,C4102872611,24948.88,24948.88,0
279,TRANSFER,37593.70,C1818520766,83241.23,45647.53,C4398953973,41.41,37635.11,0
199,TRANSFER,21462.04,C7665963761,49742.50,28280.46,C6161147047,51.40,21513.44,0
85,CASH_OUT,218.87,C2247484671,627.92,409.05,C9738752801,0.00,0.00,0
82,TRANSFER,305.62,C5872148707,366.47,60.85,C6072939882,2894.89,3200.51,0
311,DEBIT,22449.92,C9851745648,34995.64,12545.72,M5815678365,0.00,0.00,0
367,TRANSFER,58.11,C4524233168,84.53,26.42,C3361388464,1433.13,1491.24,0
493,CASH_IN,141062.70,C4993808565,246.76,141309.46,C9454207717,1464.92,1464.92,0
664,CASH_OUT,1.00,C1234359689,0.00,0.00,C8757570742,6608.54,6608.54,0
154,CASH_IN,458.21,C1664885408,17139.90,17598.11,C3651552513,11.33,11.33,0
699,DEBIT,150.34,C7243352390,20481.07,20330.73,M6053489772,0.00,0.00,0
313,TRANSFER,853.35,C7316122432,2799.80,1946.45,C8046300793,7779.93,8633.28,0
596,PAYMENT,210.17,C1756345332,54600.71,54390.54,M9896529524,0.00,0.00,0
76,PAYMENT,4.94,C3651552513,11.33,6.39,M3566125120,0.00,0.00,0
72,TRANSFER,8.90,C8477300991,11.33,2.43,C1392245997,11167.79,11176.69,0
618,CASH_IN,89901.60,C1304205279,2243.03,92144.63,C7174772035,1074.76,1074.76,0
315,DEBIT,9.57,C1981049082,17.22,7.65,M5564953924,0.00,0.00,0
472,PAYMENT,1.44,C4413838650,3907.43,3905.99,M3145756342,0.00,0.00,0
545,CASH_OUT,29192.50,C4642197907,99186.37,69993.87,C3106408413,4.27,4.27,0
574,PAYMENT,38.92,C8394040015,54.95,16.03,M1694904767,0.00,0.00,0
296,PAYMENT,5.24,C2918260963,863.69,858.45,M2885370603,0.00,0.00,0
355,DEBIT,8.87,C3358880404,11.99,3.12,M2885370603,0.00,0.00,0
462,DEBIT,1803.23,C5638860656,2136.83,333.60,M2555936898,0.00,0.00,0
106,PAYMENT,7408.67,C1408988968,324529.05,317120.38,M2518433834,0.00,0.00,0
376,CASH_IN,142299.93,C9919491730,176.36,142476.29,C8184602688,39637.66,39637.66,0
72,TRANSFER,19753.89,C2377246195,218108.16,198354.27,C2867302554,3622.79,23376.68,0
573,TRANSFER,13323.88,C3815389788,42995.09,29671.21,C6305160342,0.00,13323.88,0
712,CASH_OUT,1.00,C8943866829,1.00,0.00,C6470052645,118867.48,118867.48,0
450,CASH_OUT,12501.81,C1614685938,38918.37,26416.56,C7467073633,0.92,0.92,0
475,PAYMENT,3553.47,C5763350700,6444.24,2890.77,M6200141898,0.00,0.00,0
182,PAYMENT,1.00,C8991678061,0.00,0.00,M8102481401,0.00,0.00,0
113,CASH_IN,29855.01,C8695129534,28855.56,58710.57,C6720572969,8853.14,8853.14,0
536,DEBIT,2720.45,C6306523372,3383.78,663.33,M3636366799,0.00,0.00,0
521,TRANSFER,75801.80,C7100408092,107720.44,31918.64,C8229344434,1032.50,76834.30,0
29,CASH_OUT,616.71,C3346569443,759.45,142.74,C6726515966,29745.53,29745.53,0
144,DEBIT,1665.66,C7818568548,2207.60,541.94,M7192742877,0.00,0.00,0
59,PAYMENT,1.64,C4180599722,8.10,6.46,M9558906999,0.00,0.00,0
46,PAYMENT,11096.60,C7305101214,136003.09,124906.49,M6692705133,0.00,0.00,0
637,CASH_IN,3365.88,C6493800024,7198.87,10564.75,C2683446724,2289.95,2289.95,0
674,PAYMENT,26.19,C9660523876,32.34,6.15,M9581187661,0.00,0.00,0
652,PAYMENT,1548.02,C3965676060,6151.44,4603.42,M3660800029,0.00,0.00,0
35,PAYMENT,5623.47,C3097302637,13176.94,7553.47,M2328736852,0.00,0.00,0
398,PAYMENT,4.52,C2984460654,8.43,3.91,M6275155878,0.00,0.00,0
319,PAYMENT,170.46,C1691293717,721.68,551.22,M7050091525,0.00,0.00,0
489,PAYMENT,197.02,C6156843353,286.66,89.64,M9590331226,0.00,0.00,0
348,PAYMENT,4596.69,C9856756553,153763.99,149167.30,M5380159400,0.00,0.00,0
554,PAYMENT,1717.34,C7597996327,10987.57,9270.23,M2129491690,0.00,0.00,0
266,PAYMENT,3358.46,C8719734235,20225.74,16867.28,M7050091525,0.00,0.00,0
395,PAYMENT,4177.60,C3367665472,147646.31,143468.71,M2249831874,0.00,0.00,0
161,PAYMENT,6729.74,C6317889312,12450.12,5720.38,M9523139706,0.00,0.00,0
590,PAYMENT,2312.33,C7186766399,7714.31,5401.98,M4093474499,0.00,0.00,0
471,TRANSFER,137696.14,C2613385303,233823.75,96127.61,C3894673596,35363.72,173059.86,0
626,PAYMENT,1717.49,C2183906581,2188.65,471.16,M5734228580,0.00,0.00,0
666,DEBIT,818.61,C5868640848,1073.24,254.63,M1257854279,0.00,0.00,0
712,PAYMENT,1.00,C9434946584,0.00,0.00,M8144889126,0.00,0.00,0
101,CASH_OUT,5667.24,C3815235019,7066.50,1399.26,C8236980551,120523.97,120523.97,0
428,CASH_OUT,987.09,C8033702319,1503.80,516.71,C7088451458,102749.34,102749.34,0
309,PAYMENT,16106.13,C8880079328,27768.90,11662.77,M6692705133,0.00,0.00,0
687,CASH_OUT,457.79,C8350384902,24400.85,23943.06,C6944371787,1.01,1.01,0
199,PAYMENT,9383.08,C6937704752,69721.29,60338.21,M1711271599,0.00,0.00,0
526,CASH_OUT,16167.36,C3837784389,39912.61,23745.25,C5100282913,673.27,673.27,0
641,CASH_OUT,2737.41,C6204862411,2882.58,145.17,C3438771483,28489.81,28489.81,0
81,PAYMENT,4.31,C9392515666,65766.98,65762.67,M5937271321,0.00,0.00,0
4,TRANSFER,7.84,C8137764127,12.62,4.78,C4550353803,9885.62,9893.46,0
55,PAYMENT,1531.71,C2458198451,110457.11,108925.40,M2571632270,0.00,0.00,0
130,TRANSFER,206.28,C1322401182,309.22,102.94,C1572827654,15236.00,15442.28,0
596,PAYMENT,6630.55,C9392707144,12374.14,5743.59,M8667946580,0.00,0.00,0
645,CASH_OUT,7.38,C3377702111,19.40,12.02,C8133593748,965.06,965.06,0
226,PAYMENT,12243.47,C9673185158,24456.94,12213.47,M3960136787,0.00,0.00,0
527,CASH_OUT,25851.36,C7246858055,39998.50,14147.14,C5227828349,40051.14,40051.14,0
613,CASH_OUT,22.87,C3294092753,89.68,66.81,C6496933442,0.36,0.36,0
432,PAYMENT,1216.06,C2979958124,2932.04,1715.98,M2604788242,0.00,0.00,0
655,TRANSFER,1879.92,C3376077463,2739.64,859.72,C5271453859,26.56,1906.48,0
65,DEBIT,13792.62,C5036200310,60919.57,47126.95,M1999913493,0.00,0.00,0
20,TRANSFER,1825.83,C9303285822,7205.79,5379.96,C9751963589,3.30,1829.13,0
330,TRANSFER,165.78,C2268523764,471.91,306.13,C2304963614,1206.00,1371.78,0
518,TRANSFER,321.51,C9479654136,885.32,563.81,C8086684009,101.88,423.39,0
364,CASH_OUT,6769.83,C7393195616,7535.97,766.14,M3636366799,0.00,0.00,1
229,PAYMENT,3.03,C9255898264,3.89,0.86,M8903212516,0.00,0.00,0
188,PAYMENT,3990.26,C3933213766,12203.70,8213.44,M2391874847,0.00,0.00,0
425,TRANSFER,32635.06,C6991473746,149836.72,117201.66,C6588316233,5525.17,38160.23,0
87,TRANSFER,338.20,C1039262289,724.17,385.97,C4067961943,24311.21,24649.41,0
653,PAYMENT,2507.01,C6072939882,3200.51,693.50,M6845287382,0.00,0.00,0
490,CASH_IN,64878.69,C5455441991,89159.44,154038.13,C7242730249,45540.70,45540.70,0
44,CASH_OUT,11681.68,C6469318275,12895.96,1214.28,C5751366455,2852.50,2852.50,0
323,CASH_OUT,5450.56,C7061419749,36940.25,31489.69,C2848792488,360864.14,360864.14,0
714,CASH_OUT,368.11,C2308638549,319.98,0.00,M1802753761,0.00,0.00,1
229,PAYMENT,1.00,C6837975356,0.00,0.00,M9523139706,0.00,0.00,0
432,DEBIT,466.65,C1316756902,621.06,154.41,M5891831621,0.00,0.00,0
626,CASH_OUT,20459.16,C8025152555,43270.76,22811.60,C7299420031,1347.26,1347.26,0
208,PAYMENT,18700.96,C7406579219,31685.31,12984.35,M3072183247,0.00,0.00,0
632,CASH_OUT,5722.64,C7333316743,18057.11,12334.47,C1378134712,1939.14,1939.14,0
614,PAYMENT,21230.73,C8991514523,22006.86,776.13,M5067400473,0.00,0.00,0
117,PAYMENT,408.15,C1662976399,2539.76,2131.61,M8458323087,0.00,0.00,0
227,PAYMENT,19.89,C3259520140,41.24,21.35,M1711271599,0.00,0.00,0
185,TRANSFER,4293.32,C2126077199,4612.46,319.14,C9123207735,53526.19,57819.51,0
385,PAYMENT,165.12,C4471642620,359.12,194.00,M2916502228,0.00,0.00,0
245,PAYMENT,3316.70,C9305502799,35592.01,32275.31,M8366710477,0.00,0.00,0
709,CASH_OUT,1518.19,C1131671246,1837.99,319.80,C4067919621,13571.70,13571.70,0
410,PAYMENT,15.77,C3380064537,104397.66,104381.89,M9043367776,0.00,0.00,0
622,CASH_OUT,12630.42,C3962452613,33533.34,20902.92,C9630522755,10614.11,10614.11,0
366,CASH_IN,107165.30,C2965254350,191081.72,298247.02,C6392415228,81.62,81.62,0
422,PAYMENT,1.00,C1099541460,0.00,0.00,M8778927211,0.00,0.00,0
165,CASH_OUT,2323.89,C3389594115,5789.03,3465.14,C4110258855,11757.78,11757.78,0
198,PAYMENT,15238.98,C5646880148,26628.11,11389.13,M1240140248,0.00,0.00,0
353,PAYMENT,2.38,C1110724913,2.86,0.48,M7168105904,0.00,0.00,0
433,CASH_IN,3038.17,C4427620889,13672.62,16710.79,C5931025271,42909.31,42909.31,0
468,TRANSFER,7044.28,C2571688961,56088.54,49044.26,C8517413631,782.10,7826.38,0
271,TRANSFER,18558.56,C2653032484,221497.62,202939.06,C1602569046,12.96,18571.52,0
225,PAYMENT,10.60,C3380064537,104381.89,104371.29,M2773408660,0.00,0.00,0
63,CASH_OUT,1150.15,C7088451458,102749.34,101599.19,C2237386857,14772.46,14772.46,0
693,PAYMENT,393.72,C6027311960,523.45,129.73,M8643636805,0.00,0.00,0
602,PAYMENT,19543.22,C8625774078,38656.24,19113.02,M9896529524,0.00,0.00,0
76,PAYMENT,11754.16,C5884080139,190743.64,178989.48,M3355504998,0.00,0.00,0
529,PAYMENT,617.49,C2635231601,247964.30,247346.81,M9558906999,0.00,0.00,0
370,PAYMENT,986.52,C2041349374,1349.47,362.95,M8790289305,0.00,0.00,0
405,PAYMENT,5.84,C3259520140,21.35,15.51,M6763471833,0.00,0.00,0
356,PAYMENT,357.51,C3971203213,461.30,103.79,M2129491690,0.00,0.00,0
610,PAYMENT,18639.86,C1667483244,95677.91,77038.05,M6284297249,0.00,0.00,0
91,CASH_OUT,55535.90,C1546696950,98226.71,42690.81,C3887823121,95951.27,95951.27,0
367,PAYMENT,8454.22,C7085004726,50647.93,42193.71,M1692044390,0.00,0.00,0
448,PAYMENT,7429.25,C9274189261,60300.17,52870.92,M2625035499,0.00,0.00,0
76,PAYMENT,173.25,C8168394616,377.54,204.29,M2328736852,0.00,0.00,0
337,PAYMENT,28.89,C7451071432,952.37,923.48,M4896576569,0.00,0.00,0
387,PAYMENT,10391.14,C1667779376,40457.47,30066.33,M8646369354,0.00,0.00,0
127,TRANSFER,5669.69,C5272119095,51433.15,45763.46,C8102515984,1.39,5671.08,0
425,TRANSFER,42421.35,C9306142066,45048.12,2626.77,M6525576685,0.00,0.00,1
312,CASH_IN,3385.72,C9945002229,20509.35,23895.07,C1643611097,67775.07,67775.07,0
316,CASH_IN,3.82,C6576426590,28.91,32.73,C5872148707,60.85,60.85,0
154,TRANSFER,908.94,C9370133343,1154.35,245.41,C3821211202,412.29,1321.23,0
112,TRANSFER,736.76,C2145921803,817.79,81.03,C9285415473,2250.04,2986.80,0
203,CASH_IN,5188.09,C6558450990,41.44,5229.53,C9957813353,6599.41,6599.41,0
501,TRANSFER,2277.01,C7186766399,5401.98,3124.97,C2777816561,20571.07,22848.08,0
588,TRANSFER,1158.97,C9081544414,1729.75,570.78,C1730074215,68931.12,70090.09,0
552,CASH_OUT,2321.25,C7376649850,3836.45,1515.20,C6982610835,7076.11,7076.11,0
539,PAYMENT,1.27,C8982597239,1.77,0.50,M2187592160,0.00,0.00,0
142,CASH_OUT,40961.97,C1754603440,106521.85,65559.88,C4277561834,18212.41,18212.41,0
273,PAYMENT,10941.46,C5268845844,127296.92,116355.46,M9288057824,0.00,0.00,0
359,PAYMENT,5113.40,C7608141858,59315.01,54201.61,M2391874847,0.00,0.00,0
80,PAYMENT,4903.10,C7784217828,13325.35,8422.25,M5990749811,0.00,0.00,0
544,CASH_IN,109507.64,C4882343658,0.00,109507.64,C9433570024,141833.59,141833.59,0
717,PAYMENT,67.91,C5975196341,207.48,139.57,M4588312351,0.00,0.00,0
577,DEBIT,150.73,C4641561499,481.81,331.08,M2625035499,0.00,0.00,0
383,TRANSFER,20.69,C8823677798,70898.34,70877.65,C6797174636,3326.98,3347.67,0
582,CASH_OUT,61.26,C7576309274,103.75,42.49,C8570850267,54701.54,54701.54,0
611,TRANSFER,19514.80,C5625411308,39345.68,19830.88,C6822870815,6864.57,26379.37,0
247,CASH_OUT,8458.79,C4145461251,16183.76,7724.97,C4508521152,234052.32,234052.32,0
68,CASH_OUT,1.00,C2952996248,0.26,0.00,C2812140441,732.85,732.85,0
77,DEBIT,1.00,C4786674545,0.00,0.00,M2625035499,0.00,0.00,0
189,PAYMENT,76.41,C4939447721,353.76,277.35,M2869931869,0.00,0.00,0
386,PAYMENT,17568.42,C2620054076,87613.57,70045.15,M5985331805,0.00,0.00,0
251,TRANSFER,133.45,C9573276057,150.54,17.09,C8252816758,117537.04,117670.49,0
442,PAYMENT,13743.18,C3691864041,18324.20,4581.02,M2635881694,0.00,0.00,0
283,TRANSFER,293.64,C4289233844,369.05,75.41,C7633342225,75848.15,76141.79,0
429,PAYMENT,1733.22,C8675071314,1915.58,182.36,M4399143287,0.00,0.00,0
5,CASH_OUT,118220.87,C9259157845,168250.25,50029.38,C7805745017,8529.58,8529.58,0
229,PAYMENT,1.00,C3598862507,0.00,0.00,M8910440683,0.00,0.00,0
297,PAYMENT,10668.97,C4231729466,96447.43,85778.46,M6732306182,0.00,0.00,0
